@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z90.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.21875

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
103,19,FALSE
91,5,FALSE
26,9,FALSE
72,15,FALSE
12,15,FALSE
5,3,FALSE
3,5,FALSE
58,14,FALSE
73,13,FALSE
8,7,FALSE
7,5,FALSE
10,4,FALSE
153,14,FALSE
16,10,FALSE
10,7,FALSE
10,6,FALSE
42,9,FALSE
26,9,FALSE
4,5,FALSE
82,12,FALSE
21,8,FALSE
24,16,FALSE
95,19,FALSE
16,10,FALSE
112,15,FALSE
27,9,FALSE
4,5,FALSE
8,7,FALSE
7,7,FALSE
17,5,FALSE
3,4,FALSE
11,8,FALSE
7,7,FALSE
62,13,FALSE
11,8,FALSE
42,8,FALSE
73,13,FALSE
8,5,FALSE
17,5,FALSE
67,18,FALSE
56,7,FALSE
31,8,FALSE
67,18,FALSE
36,11,FALSE
9,9,FALSE
26,9,FALSE
69,12,FALSE
22,9,FALSE
61,10,FALSE
6,6,FALSE
69,9,FALSE
3,5,FALSE
3,5,FALSE
2,2,FALSE
26,9,FALSE
115,13,FALSE
115,19,FALSE
33,17,FALSE
13,4,FALSE
23,9,FALSE
91,14,FALSE
40,11,FALSE
121,19,FALSE
16,4,FALSE
69,9,FALSE
38,11,FALSE
50,6,FALSE
3,4,FALSE
10,6,FALSE
6,6,FALSE
128,16,FALSE
3,5,FALSE
7,4,FALSE
25,14,FALSE
86,13,FALSE
37,15,FALSE
121,19,FALSE
48,11,FALSE
10,6,FALSE
29,9,FALSE
7,4,FALSE
26,9,FALSE
12,8,FALSE
9,4,FALSE
39,15,FALSE
39,15,FALSE
103,19,FALSE
268,23,FALSE
8,4,FALSE
8,4,FALSE
10,3,FALSE
11,6,FALSE
6,6,FALSE
91,5,FALSE
23,10,FALSE
7,4,FALSE
4,6,FALSE
3,5,FALSE
15,11,FALSE
3,5,FALSE
25,10,FALSE
75,10,FALSE
