@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z90.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.21875

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
203,23,FALSE
21,6,FALSE
12,8,FALSE
33,17,FALSE
203,23,FALSE
25,6,FALSE
70,12,FALSE
103,19,FALSE
45,12,FALSE
69,12,FALSE
26,9,FALSE
21,5,FALSE
10,6,FALSE
32,11,FALSE
3,4,FALSE
7,7,FALSE
38,11,FALSE
72,15,FALSE
6,6,FALSE
13,4,FALSE
2,2,FALSE
16,12,FALSE
18,15,FALSE
70,12,FALSE
68,14,FALSE
22,7,FALSE
16,12,FALSE
58,14,FALSE
3,5,FALSE
45,11,FALSE
27,11,FALSE
31,5,FALSE
45,12,FALSE
23,6,FALSE
22,7,FALSE
14,4,FALSE
16,4,FALSE
76,19,FALSE
285,15,FALSE
27,11,FALSE
17,5,FALSE
91,5,FALSE
76,19,FALSE
91,5,FALSE
22,7,FALSE
22,13,FALSE
61,10,FALSE
203,23,FALSE
58,14,FALSE
33,5,FALSE
15,5,FALSE
3,5,FALSE
45,9,FALSE
6,6,FALSE
7,4,FALSE
16,4,FALSE
2,2,FALSE
115,19,FALSE
11,6,FALSE
79,10,FALSE
117,14,FALSE
23,9,FALSE
290,20,FALSE
9,8,FALSE
53,16,FALSE
46,13,FALSE
115,13,FALSE
6,6,FALSE
31,5,FALSE
31,8,FALSE
16,10,FALSE
18,15,FALSE
16,10,FALSE
20,6,FALSE
50,6,FALSE
31,10,FALSE
35,7,FALSE
28,12,FALSE
149,17,FALSE
28,4,FALSE
3,6,FALSE
32,11,FALSE
3,5,FALSE
20,7,FALSE
16,10,FALSE
74,10,FALSE
25,14,FALSE
5,3,FALSE
39,15,FALSE
7,4,FALSE
2,2,FALSE
32,11,FALSE
31,10,FALSE
4,5,FALSE
16,5,FALSE
128,13,FALSE
6,6,FALSE
8,12,FALSE
131,26,FALSE
16,8,FALSE
3,4,FALSE
22,9,FALSE
29,9,FALSE
23,10,FALSE
20,7,FALSE
11,6,FALSE
102,13,FALSE
29,10,FALSE
26,5,FALSE
6,6,FALSE
6,6,FALSE
38,11,FALSE
73,13,FALSE
14,8,FALSE
52,10,FALSE
34,13,FALSE
26,11,FALSE
26,9,FALSE
73,12,FALSE
57,10,FALSE
16,4,FALSE
112,6,FALSE
42,8,FALSE
23,6,FALSE
60,9,FALSE
11,6,FALSE
57,10,FALSE
58,15,FALSE
290,20,FALSE
8,5,FALSE
31,10,FALSE
14,5,FALSE
17,5,FALSE
20,7,FALSE
115,19,FALSE
6,6,FALSE
7,5,FALSE
76,14,FALSE
6,5,FALSE
42,8,FALSE
53,16,FALSE
26,5,FALSE
10,4,FALSE
3,4,FALSE
73,13,FALSE
136,13,FALSE
70,7,FALSE
70,7,FALSE
16,5,FALSE
6,6,FALSE
58,14,FALSE
32,9,FALSE
10,4,FALSE
6,6,FALSE
12,8,FALSE
42,10,FALSE
58,15,FALSE
82,12,FALSE
58,11,FALSE
64,14,FALSE
22,13,FALSE
149,17,FALSE
26,9,FALSE
148,16,FALSE
22,9,FALSE
8,12,FALSE
11,8,FALSE
34,13,FALSE
34,13,FALSE
21,8,FALSE
2,2,FALSE
185,15,FALSE
103,19,FALSE
6,5,FALSE
8,5,FALSE
34,13,FALSE
22,7,FALSE
17,7,FALSE
4,5,FALSE
115,19,FALSE
34,13,FALSE
112,15,FALSE
23,9,FALSE
131,17,FALSE
74,11,FALSE
23,6,FALSE
2,2,FALSE
58,11,FALSE
22,9,FALSE
136,13,FALSE
45,11,FALSE
12,8,FALSE
6,5,FALSE
9,7,FALSE
57,4,FALSE
42,10,FALSE
3,4,FALSE
60,16,FALSE
55,13,FALSE
6,6,FALSE
79,10,FALSE
70,7,FALSE
10,5,FALSE
6,6,FALSE
4,5,FALSE
12,8,FALSE
29,10,FALSE
6,6,FALSE
34,13,FALSE
7,6,FALSE
31,10,FALSE
34,11,FALSE
68,5,FALSE
60,9,FALSE
6,6,FALSE
112,6,FALSE
8,5,FALSE
42,10,FALSE
10,4,FALSE
11,4,FALSE
27,9,FALSE
146,7,FALSE
18,15,FALSE
670,27,TRUE
6,7,TRUE
324,21,TRUE
142,17,TRUE
51,17,TRUE
445,19,TRUE
324,21,TRUE
240,19,TRUE
103,17,TRUE
52,17,TRUE
244,17,TRUE
21,9,TRUE
52,17,TRUE
