@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z90.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.21875

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
34,13,FALSE
4,6,FALSE
17,5,FALSE
3,6,FALSE
26,9,FALSE
8,6,FALSE
8,7,FALSE
12,8,FALSE
29,10,FALSE
112,6,FALSE
6,9,FALSE
34,13,FALSE
42,9,FALSE
6,6,FALSE
14,5,FALSE
121,19,FALSE
19,13,FALSE
21,7,FALSE
8,6,FALSE
42,8,FALSE
3,4,FALSE
7,4,FALSE
6,4,FALSE
13,4,FALSE
8,7,FALSE
95,19,FALSE
10,8,FALSE
16,10,FALSE
4,5,FALSE
21,8,FALSE
12,8,FALSE
3,4,FALSE
8,4,FALSE
75,10,FALSE
95,19,FALSE
45,12,FALSE
91,5,FALSE
4,5,FALSE
6,5,FALSE
26,9,FALSE
121,19,FALSE
26,9,FALSE
91,14,FALSE
56,7,FALSE
2,2,FALSE
22,9,FALSE
21,11,FALSE
21,8,FALSE
14,5,FALSE
82,12,FALSE
45,9,FALSE
22,7,FALSE
79,10,FALSE
73,12,FALSE
48,11,FALSE
18,9,FALSE
42,10,FALSE
32,11,FALSE
34,11,FALSE
7,4,FALSE
16,5,FALSE
77,16,FALSE
128,13,FALSE
12,8,FALSE
47,7,FALSE
95,19,FALSE
29,10,FALSE
21,7,FALSE
136,13,FALSE
6,6,FALSE
52,10,FALSE
4,5,FALSE
153,14,FALSE
17,7,FALSE
16,4,FALSE
21,8,FALSE
57,4,FALSE
40,11,FALSE
67,18,FALSE
74,10,FALSE
10,4,FALSE
45,9,FALSE
13,4,FALSE
4,5,FALSE
4,4,FALSE
58,11,FALSE
79,10,FALSE
12,8,FALSE
26,9,FALSE
52,13,FALSE
61,12,FALSE
75,10,FALSE
31,5,FALSE
58,14,FALSE
21,8,FALSE
77,16,FALSE
58,14,FALSE
11,6,FALSE
60,9,FALSE
61,10,FALSE
48,11,FALSE
3,2,FALSE
2,2,FALSE
23,6,FALSE
153,14,FALSE
42,10,FALSE
22,7,FALSE
17,5,FALSE
10,11,FALSE
69,12,FALSE
6,6,FALSE
36,11,FALSE
23,9,FALSE
6,4,FALSE
54,13,FALSE
2,2,FALSE
34,13,FALSE
128,16,FALSE
57,10,FALSE
6,9,FALSE
9,8,FALSE
3,4,FALSE
23,9,FALSE
74,11,FALSE
22,4,FALSE
26,5,FALSE
22,7,FALSE
91,14,FALSE
10,4,FALSE
10,4,FALSE
7,3,FALSE
25,14,FALSE
136,13,FALSE
31,8,FALSE
12,8,FALSE
33,5,FALSE
16,12,FALSE
34,11,FALSE
28,12,FALSE
23,10,FALSE
26,11,FALSE
35,7,FALSE
25,16,FALSE
31,10,FALSE
51,4,FALSE
73,12,FALSE
91,5,FALSE
61,12,FALSE
32,11,FALSE
18,9,FALSE
58,14,FALSE
3,4,FALSE
27,11,FALSE
52,10,FALSE
22,7,FALSE
21,8,FALSE
6,6,FALSE
56,7,FALSE
58,14,FALSE
3,4,FALSE
3,2,FALSE
45,12,FALSE
45,11,FALSE
60,9,FALSE
4,5,FALSE
3,5,FALSE
75,10,FALSE
185,15,FALSE
56,7,FALSE
8,7,FALSE
9,8,FALSE
40,11,FALSE
25,6,FALSE
4,5,FALSE
40,11,FALSE
19,8,FALSE
82,12,FALSE
21,8,FALSE
32,11,FALSE
25,16,FALSE
20,4,FALSE
102,13,FALSE
68,14,FALSE
7,4,FALSE
7,3,FALSE
67,18,FALSE
54,13,FALSE
10,3,FALSE
16,5,FALSE
13,4,FALSE
21,6,FALSE
62,13,FALSE
57,10,FALSE
6,6,FALSE
6,9,FALSE
26,9,FALSE
26,9,FALSE
131,17,FALSE
4,5,FALSE
25,14,FALSE
13,4,FALSE
10,4,FALSE
25,10,FALSE
20,4,FALSE
74,10,FALSE
58,15,FALSE
16,12,FALSE
6,6,FALSE
155,29,FALSE
102,13,FALSE
2,2,FALSE
6,4,FALSE
26,5,FALSE
6,6,FALSE
22,9,FALSE
19,13,FALSE
45,11,FALSE
58,15,FALSE
11,8,FALSE
21,11,FALSE
26,9,FALSE
29,9,FALSE
112,17,FALSE
11,12,TRUE
181,24,TRUE
250,28,TRUE
191,22,TRUE
21,9,TRUE
11,12,TRUE
161,11,TRUE
324,21,TRUE
11,12,TRUE
161,11,TRUE
60,16,TRUE
244,17,TRUE
670,27,TRUE
19,9,TRUE
50,14,TRUE
43,14,TRUE
18,6,TRUE
181,24,TRUE
244,17,TRUE
86,11,TRUE
43,14,TRUE
324,21,TRUE
19,9,TRUE
95,19,TRUE
52,17,TRUE
142,17,TRUE
21,9,TRUE
250,28,TRUE
181,6,TRUE
907,20,TRUE
250,28,TRUE
324,21,TRUE
52,17,TRUE
51,17,TRUE
181,24,TRUE
445,19,TRUE
907,20,TRUE
51,17,TRUE
18,6,TRUE
445,19,TRUE
18,6,TRUE
670,27,TRUE
250,28,TRUE
50,14,TRUE
244,17,TRUE
21,9,TRUE
244,17,TRUE
11,12,TRUE
181,24,TRUE
670,27,TRUE
191,22,TRUE
51,17,TRUE
52,17,TRUE
191,22,TRUE
11,12,TRUE
47,17,TRUE
11,12,TRUE
333,18,TRUE
60,16,TRUE
6,7,TRUE
173,31,TRUE
47,17,TRUE
86,11,TRUE
21,9,TRUE
43,14,TRUE
445,19,TRUE
86,11,TRUE
907,20,TRUE
103,17,TRUE
307,23,TRUE
252,20,TRUE
95,19,TRUE
307,23,TRUE
89,20,TRUE
252,20,TRUE
181,24,TRUE
51,17,TRUE
173,31,TRUE
250,28,TRUE
60,16,TRUE
47,17,TRUE
52,17,TRUE
333,18,TRUE
52,17,TRUE
907,20,TRUE
89,20,TRUE
43,14,TRUE
181,24,TRUE
173,31,TRUE
11,12,TRUE
21,9,TRUE
161,11,TRUE
307,23,TRUE
47,17,TRUE
670,27,TRUE
30,18,TRUE
181,24,TRUE
173,31,TRUE
10,11,TRUE
60,16,TRUE
240,19,TRUE
244,17,TRUE
181,24,TRUE
250,28,TRUE
907,20,TRUE
52,17,TRUE
86,11,TRUE
86,11,TRUE
11,12,TRUE
142,17,TRUE
47,17,TRUE
19,9,TRUE
60,16,TRUE
333,18,TRUE
181,24,TRUE
86,11,TRUE
50,14,TRUE
21,9,TRUE
47,17,TRUE
19,9,TRUE
181,6,TRUE
907,20,TRUE
95,19,TRUE
6,7,TRUE
60,16,TRUE
307,23,TRUE
907,20,TRUE
30,18,TRUE
103,17,TRUE
6,7,TRUE
11,12,TRUE
52,17,TRUE
43,14,TRUE
324,21,TRUE
250,28,TRUE
60,16,TRUE
50,14,TRUE
244,17,TRUE
240,19,TRUE
6,7,TRUE
52,17,TRUE
103,17,TRUE
173,31,TRUE
181,24,TRUE
19,9,TRUE
43,14,TRUE
30,18,TRUE
89,20,TRUE
21,9,TRUE
252,20,TRUE
43,14,TRUE
52,17,TRUE
6,7,TRUE
89,20,TRUE
43,14,TRUE
18,6,TRUE
240,19,TRUE
43,14,TRUE
95,19,TRUE
250,28,TRUE
11,12,TRUE
181,6,TRUE
43,14,TRUE
324,21,TRUE
43,14,TRUE
103,17,TRUE
181,6,TRUE
445,19,TRUE
89,20,TRUE
18,6,TRUE
445,19,TRUE
250,28,TRUE
21,9,TRUE
19,9,TRUE
250,28,TRUE
52,17,TRUE
445,19,TRUE
60,16,TRUE
240,19,TRUE
86,11,TRUE
244,17,TRUE
10,11,TRUE
670,27,TRUE
324,21,TRUE
907,20,TRUE
191,22,TRUE
11,12,TRUE
324,21,TRUE
240,19,TRUE
142,17,TRUE
50,14,TRUE
324,21,TRUE
191,22,TRUE
244,17,TRUE
307,23,TRUE
173,31,TRUE
244,17,TRUE
18,6,TRUE
103,17,TRUE
47,17,TRUE
47,17,TRUE
60,16,TRUE
670,27,TRUE
43,14,TRUE
173,31,TRUE
19,9,TRUE
324,21,TRUE
161,11,TRUE
51,17,TRUE
47,17,TRUE
86,11,TRUE
103,17,TRUE
19,9,TRUE
6,7,TRUE
252,20,TRUE
173,31,TRUE
181,6,TRUE
6,7,TRUE
18,6,TRUE
670,27,TRUE
252,20,TRUE
324,21,TRUE
6,7,TRUE
