@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z99.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.3772242

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
73,12,FALSE
10,8,FALSE
27,11,FALSE
18,9,FALSE
42,10,FALSE
13,4,FALSE
54,13,FALSE
4,5,FALSE
31,8,FALSE
9,8,FALSE
26,11,FALSE
9,7,FALSE
40,11,FALSE
23,10,FALSE
2,2,FALSE
69,12,FALSE
4,5,FALSE
112,6,FALSE
18,15,FALSE
26,9,FALSE
31,8,FALSE
23,10,FALSE
6,6,FALSE
69,9,FALSE
121,19,FALSE
53,16,FALSE
23,10,FALSE
3,4,FALSE
6,6,FALSE
47,11,FALSE
203,23,FALSE
10,6,FALSE
48,11,FALSE
29,10,FALSE
114,23,FALSE
68,14,FALSE
4,5,FALSE
26,9,FALSE
20,4,FALSE
10,6,FALSE
26,9,FALSE
14,5,FALSE
2,2,FALSE
4,4,FALSE
3,4,FALSE
76,14,FALSE
2,2,FALSE
103,19,FALSE
73,12,FALSE
12,8,FALSE
39,15,FALSE
102,13,FALSE
146,7,FALSE
2,2,FALSE
3,4,FALSE
185,15,FALSE
11,4,FALSE
7,7,FALSE
77,16,FALSE
103,19,FALSE
21,8,FALSE
58,15,FALSE
31,8,FALSE
24,16,FALSE
6,6,FALSE
6,6,FALSE
46,13,FALSE
128,13,FALSE
58,11,FALSE
82,12,FALSE
12,8,FALSE
74,10,FALSE
6,6,FALSE
26,5,FALSE
10,11,FALSE
26,9,FALSE
20,6,FALSE
61,12,FALSE
33,17,FALSE
4,5,FALSE
52,13,FALSE
33,5,FALSE
18,9,FALSE
58,15,FALSE
46,13,FALSE
13,4,FALSE
25,6,FALSE
61,12,FALSE
31,5,FALSE
148,16,FALSE
35,7,FALSE
9,9,FALSE
21,5,FALSE
31,8,FALSE
14,5,FALSE
38,11,FALSE
115,13,FALSE
28,4,FALSE
4,4,FALSE
29,9,FALSE
58,14,FALSE
36,7,FALSE
26,13,FALSE
8,5,FALSE
31,8,FALSE
115,19,FALSE
9,4,FALSE
26,13,FALSE
50,6,FALSE
8,12,FALSE
112,6,FALSE
5,5,FALSE
29,10,FALSE
13,9,FALSE
61,10,FALSE
12,8,FALSE
91,5,FALSE
19,8,FALSE
3,4,FALSE
9,8,FALSE
57,4,FALSE
31,10,FALSE
77,16,FALSE
42,11,FALSE
2,2,FALSE
42,10,FALSE
16,10,FALSE
50,6,FALSE
203,23,FALSE
36,11,FALSE
60,16,FALSE
3,4,FALSE
4,5,FALSE
26,9,FALSE
27,11,FALSE
25,10,FALSE
10,3,FALSE
20,6,FALSE
8,5,FALSE
2,2,FALSE
70,12,FALSE
35,7,FALSE
71,14,FALSE
10,7,FALSE
6,6,FALSE
13,4,FALSE
95,19,FALSE
7,5,FALSE
115,13,FALSE
4,5,FALSE
35,13,FALSE
136,13,FALSE
33,5,FALSE
2,2,FALSE
25,10,FALSE
36,7,FALSE
32,9,FALSE
37,15,FALSE
2,2,FALSE
6,5,FALSE
40,11,FALSE
26,9,FALSE
112,17,FALSE
121,19,FALSE
5,3,FALSE
8,7,FALSE
3,6,FALSE
10,5,FALSE
