@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z99.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.3772242

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
21,11,FALSE
45,12,FALSE
20,4,FALSE
28,4,FALSE
91,14,FALSE
70,12,FALSE
77,16,FALSE
45,12,FALSE
14,5,FALSE
86,13,FALSE
54,6,FALSE
22,4,FALSE
56,7,FALSE
70,7,FALSE
13,4,FALSE
268,23,FALSE
9,8,FALSE
9,7,FALSE
128,16,FALSE
285,15,FALSE
9,7,FALSE
31,8,FALSE
31,8,FALSE
3,6,FALSE
11,8,FALSE
530,12,FALSE
54,13,FALSE
50,6,FALSE
17,5,FALSE
8,4,FALSE
131,26,FALSE
6,4,FALSE
18,9,FALSE
10,5,FALSE
42,10,FALSE
21,7,FALSE
86,13,FALSE
4,4,FALSE
3,6,FALSE
18,9,FALSE
9,4,FALSE
6,6,FALSE
27,9,FALSE
7,6,FALSE
4,5,FALSE
112,17,FALSE
67,18,FALSE
77,16,FALSE
22,9,FALSE
58,14,FALSE
36,7,FALSE
36,7,FALSE
12,8,FALSE
35,7,FALSE
58,15,FALSE
23,10,FALSE
38,13,FALSE
82,12,FALSE
13,4,FALSE
102,13,FALSE
26,9,FALSE
32,9,FALSE
268,23,FALSE
10,6,FALSE
52,10,FALSE
530,12,FALSE
26,9,FALSE
9,4,FALSE
71,14,FALSE
40,11,FALSE
42,11,FALSE
36,11,FALSE
45,11,FALSE
57,4,FALSE
21,8,FALSE
28,4,FALSE
69,9,FALSE
112,15,FALSE
23,6,FALSE
10,3,FALSE
35,13,FALSE
10,7,FALSE
21,12,FALSE
67,18,FALSE
5,5,FALSE
3,2,FALSE
6,6,FALSE
146,7,FALSE
6,6,FALSE
24,16,FALSE
17,7,FALSE
6,6,FALSE
68,14,FALSE
26,9,FALSE
6,9,FALSE
12,8,FALSE
285,15,FALSE
39,15,FALSE
23,10,FALSE
27,9,FALSE
58,14,FALSE
45,12,FALSE
3,5,FALSE
3,6,FALSE
8,12,FALSE
103,19,FALSE
23,10,FALSE
21,11,FALSE
35,13,FALSE
47,7,FALSE
3,4,FALSE
3,6,FALSE
4,5,FALSE
2,2,FALSE
3,5,FALSE
3,4,FALSE
4,4,FALSE
4,5,FALSE
33,5,FALSE
136,13,FALSE
76,19,FALSE
45,9,FALSE
8,12,FALSE
14,4,FALSE
8,6,FALSE
3,5,FALSE
6,5,FALSE
21,8,FALSE
16,12,FALSE
3,2,FALSE
31,5,FALSE
33,5,FALSE
53,16,FALSE
58,14,FALSE
24,16,FALSE
26,9,FALSE
203,23,FALSE
39,15,FALSE
10,8,FALSE
12,8,FALSE
10,4,FALSE
15,5,FALSE
32,11,FALSE
57,4,FALSE
8,12,FALSE
29,10,FALSE
2,2,FALSE
8,12,FALSE
77,16,FALSE
20,4,FALSE
91,5,FALSE
75,10,FALSE
79,10,FALSE
23,10,FALSE
77,16,FALSE
36,11,FALSE
33,17,FALSE
112,17,FALSE
42,8,FALSE
131,17,FALSE
128,16,FALSE
21,5,FALSE
128,16,FALSE
9,3,FALSE
13,4,FALSE
8,6,FALSE
68,5,FALSE
26,9,FALSE
20,4,FALSE
32,9,FALSE
10,7,FALSE
3,5,FALSE
86,13,FALSE
26,11,FALSE
34,11,FALSE
82,11,FALSE
13,4,FALSE
3,4,FALSE
20,6,FALSE
58,11,FALSE
39,15,FALSE
21,12,FALSE
4,5,FALSE
60,9,FALSE
4,6,FALSE
62,13,FALSE
16,8,FALSE
23,10,FALSE
8,4,FALSE
136,13,FALSE
94,18,FALSE
62,13,FALSE
47,11,FALSE
7,4,FALSE
60,16,FALSE
7,6,FALSE
13,4,FALSE
19,8,FALSE
26,9,FALSE
37,15,FALSE
37,15,FALSE
32,11,FALSE
69,9,FALSE
18,15,FALSE
34,13,FALSE
36,7,FALSE
7,6,FALSE
9,8,FALSE
34,13,FALSE
13,4,FALSE
2,2,FALSE
21,11,FALSE
34,13,FALSE
18,7,FALSE
149,17,FALSE
8,3,FALSE
26,9,FALSE
76,19,FALSE
3,4,FALSE
13,4,FALSE
70,12,FALSE
203,23,FALSE
20,4,FALSE
6,5,FALSE
6,6,FALSE
38,13,FALSE
61,12,FALSE
22,7,FALSE
58,11,FALSE
52,13,FALSE
13,9,FALSE
11,4,FALSE
86,13,FALSE
2,2,FALSE
13,9,FALSE
3,5,FALSE
58,14,FALSE
131,26,FALSE
22,9,FALSE
121,19,FALSE
36,7,FALSE
19,8,FALSE
9,7,FALSE
26,9,FALSE
55,13,FALSE
18,6,TRUE
191,22,TRUE
51,17,TRUE
95,19,TRUE
43,14,TRUE
445,19,TRUE
52,17,TRUE
333,18,TRUE
6,7,TRUE
307,23,TRUE
269,26,TRUE
181,24,TRUE
252,20,TRUE
60,16,TRUE
114,12,TRUE
11,12,TRUE
43,14,TRUE
333,18,TRUE
191,22,TRUE
670,27,TRUE
51,17,TRUE
6,7,TRUE
10,11,TRUE
10,11,TRUE
10,11,TRUE
161,11,TRUE
142,17,TRUE
89,18,TRUE
6,7,TRUE
191,22,TRUE
244,17,TRUE
181,6,TRUE
181,24,TRUE
244,17,TRUE
21,9,TRUE
50,14,TRUE
95,19,TRUE
19,9,TRUE
142,17,TRUE
10,11,TRUE
240,19,TRUE
89,18,TRUE
52,17,TRUE
244,17,TRUE
51,17,TRUE
103,17,TRUE
307,23,TRUE
103,17,TRUE
51,17,TRUE
89,18,TRUE
324,21,TRUE
324,21,TRUE
52,17,TRUE
269,26,TRUE
43,14,TRUE
47,17,TRUE
333,18,TRUE
181,6,TRUE
142,17,TRUE
333,18,TRUE
52,17,TRUE
191,22,TRUE
244,17,TRUE
240,19,TRUE
670,27,TRUE
51,17,TRUE
60,16,TRUE
244,17,TRUE
89,20,TRUE
51,17,TRUE
142,17,TRUE
89,18,TRUE
18,6,TRUE
445,19,TRUE
907,20,TRUE
670,27,TRUE
52,17,TRUE
142,17,TRUE
269,26,TRUE
240,19,TRUE
181,6,TRUE
11,12,TRUE
30,18,TRUE
142,17,TRUE
47,17,TRUE
103,17,TRUE
52,17,TRUE
43,14,TRUE
27,9,TRUE
445,19,TRUE
445,19,TRUE
86,11,TRUE
252,20,TRUE
161,11,TRUE
86,11,TRUE
445,19,TRUE
47,17,TRUE
324,21,TRUE
86,11,TRUE
19,9,TRUE
95,19,TRUE
47,17,TRUE
161,11,TRUE
445,19,TRUE
60,16,TRUE
89,18,TRUE
307,23,TRUE
10,11,TRUE
50,14,TRUE
191,22,TRUE
907,20,TRUE
181,6,TRUE
181,6,TRUE
21,9,TRUE
324,21,TRUE
244,17,TRUE
86,11,TRUE
191,22,TRUE
30,18,TRUE
269,26,TRUE
244,17,TRUE
18,6,TRUE
30,18,TRUE
240,19,TRUE
907,20,TRUE
670,27,TRUE
6,7,TRUE
30,18,TRUE
89,18,TRUE
333,18,TRUE
173,31,TRUE
307,23,TRUE
173,31,TRUE
307,23,TRUE
114,12,TRUE
181,6,TRUE
10,11,TRUE
21,9,TRUE
142,17,TRUE
60,16,TRUE
240,19,TRUE
324,21,TRUE
86,11,TRUE
43,14,TRUE
10,11,TRUE
445,19,TRUE
244,17,TRUE
27,9,TRUE
89,18,TRUE
269,26,TRUE
240,19,TRUE
240,19,TRUE
30,18,TRUE
21,9,TRUE
161,11,TRUE
18,6,TRUE
191,22,TRUE
307,23,TRUE
30,18,TRUE
89,18,TRUE
86,11,TRUE
191,22,TRUE
18,6,TRUE
307,23,TRUE
43,14,TRUE
51,17,TRUE
21,9,TRUE
142,17,TRUE
252,20,TRUE
89,20,TRUE
27,9,TRUE
307,23,TRUE
95,19,TRUE
324,21,TRUE
142,17,TRUE
142,17,TRUE
19,9,TRUE
27,9,TRUE
95,19,TRUE
670,27,TRUE
191,22,TRUE
181,6,TRUE
191,22,TRUE
240,19,TRUE
18,6,TRUE
52,17,TRUE
244,17,TRUE
6,7,TRUE
19,9,TRUE
60,16,TRUE
