@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z99.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.3772242

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
95,19,FALSE
4,4,FALSE
9,8,FALSE
6,6,FALSE
121,19,FALSE
6,6,FALSE
4,6,FALSE
19,13,FALSE
91,5,FALSE
16,10,FALSE
34,13,FALSE
3,5,FALSE
13,4,FALSE
26,13,FALSE
10,4,FALSE
185,15,FALSE
4,5,FALSE
60,9,FALSE
34,11,FALSE
67,18,FALSE
2,2,FALSE
20,6,FALSE
4,6,FALSE
45,11,FALSE
19,13,FALSE
2,2,FALSE
10,3,FALSE
15,5,FALSE
3,5,FALSE
16,8,FALSE
62,13,FALSE
31,5,FALSE
73,13,FALSE
4,6,FALSE
21,5,FALSE
3,4,FALSE
58,11,FALSE
121,19,FALSE
6,9,FALSE
153,14,FALSE
114,23,FALSE
12,8,FALSE
23,6,FALSE
76,19,FALSE
4,5,FALSE
42,10,FALSE
51,4,FALSE
26,9,FALSE
27,9,FALSE
24,16,FALSE
36,11,FALSE
95,19,FALSE
6,6,FALSE
21,6,FALSE
27,11,FALSE
53,16,FALSE
21,11,FALSE
3,5,FALSE
2,2,FALSE
9,4,FALSE
29,10,FALSE
10,4,FALSE
21,11,FALSE
2,2,FALSE
2,2,FALSE
33,5,FALSE
2,2,FALSE
4,5,FALSE
76,14,FALSE
38,11,FALSE
15,5,FALSE
77,16,FALSE
155,29,FALSE
67,18,FALSE
7,7,FALSE
18,15,FALSE
3,4,FALSE
34,13,FALSE
25,16,FALSE
8,7,FALSE
4,5,FALSE
6,9,FALSE
27,9,FALSE
112,6,FALSE
112,15,FALSE
91,14,FALSE
11,6,FALSE
21,6,FALSE
42,9,FALSE
72,15,FALSE
75,10,FALSE
20,6,FALSE
35,7,FALSE
33,17,FALSE
54,6,FALSE
2,2,FALSE
22,7,FALSE
77,16,FALSE
13,4,FALSE
6,6,FALSE
114,23,FALSE
34,13,FALSE
31,8,FALSE
31,8,FALSE
9,8,FALSE
7,4,FALSE
114,23,FALSE
45,11,FALSE
31,5,FALSE
34,13,FALSE
121,19,FALSE
10,3,FALSE
37,15,FALSE
77,16,FALSE
21,5,FALSE
72,15,FALSE
2,2,FALSE
16,4,FALSE
14,4,FALSE
10,6,FALSE
