@relation pbeansA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z104.0

@attribute cam numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,TRUE
0.583333,TRUE
1,TRUE
1,TRUE
0,TRUE
0.428571,TRUE
0.428571,TRUE
0.75,TRUE
0.339286,TRUE
0.583333,TRUE
0.190883,TRUE
0.583333,TRUE
0.404762,TRUE
0.625,FALSE
0.296296,FALSE
0.296296,FALSE
0.666667,FALSE
0.666667,FALSE
0.777778,FALSE
0.666667,FALSE
0.666667,FALSE
0.777778,FALSE
0.625,FALSE
0.777778,FALSE
0.777778,FALSE
0.75,FALSE
