@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z99.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.6227758-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
25,10,FALSE
13,4,FALSE
12,8,FALSE
268,23,FALSE
31,8,FALSE
112,6,FALSE
70,12,FALSE
58,14,FALSE
3,5,FALSE
7,6,FALSE
2,2,FALSE
23,10,FALSE
4,5,FALSE
76,14,FALSE
131,26,FALSE
16,12,FALSE
146,7,FALSE
4,5,FALSE
4,6,FALSE
17,7,FALSE
2,2,FALSE
7,7,FALSE
15,5,FALSE
27,11,FALSE
112,15,FALSE
21,12,FALSE
31,5,FALSE
70,7,FALSE
82,11,FALSE
34,13,FALSE
14,5,FALSE
22,13,FALSE
45,11,FALSE
4,4,FALSE
25,6,FALSE
11,12,TRUE
240,19,TRUE
10,11,TRUE
114,12,TRUE
181,24,TRUE
324,21,TRUE
19,9,TRUE
27,9,TRUE
161,11,TRUE
52,17,TRUE
30,18,TRUE
95,19,TRUE
103,17,TRUE
252,20,TRUE
333,18,TRUE
86,11,TRUE
43,14,TRUE
142,17,TRUE
47,17,TRUE
445,19,TRUE
250,28,TRUE
89,20,TRUE
191,22,TRUE
307,23,TRUE
269,26,TRUE
18,6,TRUE
173,31,TRUE
60,16,TRUE
6,7,TRUE
244,17,TRUE
50,14,TRUE
907,20,TRUE
181,6,TRUE
21,9,TRUE
89,18,TRUE
