@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6478873

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,3,FALSE
26,5,FALSE
38,13,FALSE
6,6,FALSE
26,5,FALSE
45,12,FALSE
22,4,FALSE
18,15,FALSE
55,13,FALSE
4,5,FALSE
149,17,FALSE
14,8,FALSE
55,13,FALSE
6,6,FALSE
72,15,FALSE
29,10,FALSE
4,5,FALSE
19,13,FALSE
2,2,FALSE
7,4,FALSE
4,5,FALSE
2,2,FALSE
128,16,FALSE
6,6,FALSE
31,8,FALSE
12,8,FALSE
112,17,FALSE
6,9,FALSE
3,5,FALSE
31,8,FALSE
91,14,FALSE
9,8,FALSE
9,7,FALSE
102,13,FALSE
148,16,FALSE
29,10,FALSE
60,9,FALSE
149,17,FALSE
21,11,FALSE
22,13,FALSE
4,6,FALSE
2,2,FALSE
11,6,FALSE
58,14,FALSE
74,11,FALSE
9,3,FALSE
2,2,FALSE
25,16,FALSE
22,13,FALSE
3,4,FALSE
6,6,FALSE
31,5,FALSE
115,13,FALSE
9,7,FALSE
10,11,FALSE
57,4,FALSE
3,4,FALSE
19,8,FALSE
60,16,FALSE
4,5,FALSE
3,2,FALSE
117,14,FALSE
73,12,FALSE
131,17,FALSE
42,8,FALSE
20,6,FALSE
34,13,FALSE
46,13,FALSE
149,17,FALSE
23,9,FALSE
4,6,FALSE
3,4,FALSE
19,13,FALSE
11,8,FALSE
131,17,FALSE
8,5,FALSE
9,4,FALSE
23,9,FALSE
58,15,FALSE
10,7,FALSE
22,13,FALSE
35,13,FALSE
112,17,FALSE
52,13,FALSE
17,7,FALSE
8,7,FALSE
6,6,FALSE
4,4,FALSE
31,8,FALSE
7,6,FALSE
3,5,FALSE
46,13,FALSE
2,2,FALSE
4,5,FALSE
128,13,FALSE
20,6,FALSE
22,9,FALSE
22,9,FALSE
5,3,FALSE
6,6,FALSE
26,9,FALSE
7,5,FALSE
29,9,FALSE
69,9,FALSE
10,11,FALSE
91,5,FALSE
6,6,FALSE
34,13,FALSE
117,14,FALSE
21,11,FALSE
68,5,FALSE
6,5,FALSE
46,13,FALSE
11,6,FALSE
25,16,FALSE
8,7,FALSE
185,15,FALSE
39,15,FALSE
52,13,FALSE
58,15,FALSE
7,5,FALSE
2,2,FALSE
3,4,FALSE
4,5,FALSE
6,6,FALSE
40,11,FALSE
45,12,FALSE
26,5,FALSE
8,7,FALSE
8,7,FALSE
21,11,FALSE
22,9,FALSE
18,9,FALSE
20,6,FALSE
61,12,FALSE
112,6,FALSE
4,4,FALSE
6,6,FALSE
54,13,FALSE
20,7,FALSE
2,2,FALSE
47,7,FALSE
4,5,FALSE
67,13,FALSE
21,7,FALSE
20,7,FALSE
26,9,FALSE
31,5,FALSE
13,4,FALSE
61,10,FALSE
24,16,FALSE
4,4,FALSE
3,5,FALSE
22,4,FALSE
20,4,FALSE
5,3,FALSE
117,14,FALSE
8,4,FALSE
50,6,FALSE
34,13,FALSE
11,4,FALSE
12,8,FALSE
131,17,FALSE
3,4,FALSE
115,13,FALSE
6,6,FALSE
52,13,FALSE
51,4,FALSE
75,10,FALSE
32,9,FALSE
21,7,FALSE
112,17,FALSE
8,5,FALSE
3,6,FALSE
37,15,FALSE
31,10,FALSE
74,11,FALSE
13,4,FALSE
6,6,FALSE
12,15,FALSE
20,4,FALSE
12,8,FALSE
9,8,FALSE
42,8,FALSE
115,19,FALSE
161,11,TRUE
