@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6478873

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,5,FALSE
70,7,FALSE
14,4,FALSE
2,2,FALSE
131,17,FALSE
26,9,FALSE
42,10,FALSE
9,4,FALSE
7,5,FALSE
27,9,FALSE
10,5,FALSE
68,14,FALSE
70,7,FALSE
79,10,FALSE
86,13,FALSE
55,13,FALSE
17,5,FALSE
14,8,FALSE
5,3,FALSE
6,6,FALSE
27,9,FALSE
2,2,FALSE
27,9,FALSE
5,5,FALSE
16,8,FALSE
54,13,FALSE
32,9,FALSE
146,7,FALSE
10,5,FALSE
11,6,FALSE
112,15,FALSE
26,9,FALSE
60,16,FALSE
149,17,FALSE
22,7,FALSE
76,14,FALSE
10,7,FALSE
52,10,FALSE
10,8,FALSE
21,8,FALSE
530,12,FALSE
32,9,FALSE
4,5,FALSE
42,10,FALSE
6,6,FALSE
12,8,FALSE
7,3,FALSE
17,5,FALSE
34,13,FALSE
52,10,FALSE
38,13,FALSE
6,6,FALSE
9,9,FALSE
8,12,FALSE
3,5,FALSE
64,14,FALSE
52,13,FALSE
94,18,FALSE
72,15,FALSE
28,12,FALSE
8,12,FALSE
73,13,FALSE
47,7,FALSE
6,6,FALSE
185,15,FALSE
6,6,FALSE
62,13,FALSE
21,7,FALSE
46,13,FALSE
61,12,FALSE
2,2,FALSE
4,5,FALSE
57,4,FALSE
13,4,FALSE
25,6,FALSE
136,13,FALSE
14,5,FALSE
10,8,FALSE
131,26,FALSE
64,14,FALSE
9,8,FALSE
31,8,FALSE
47,11,FALSE
10,7,FALSE
103,19,FALSE
112,15,FALSE
3,6,FALSE
17,5,FALSE
55,13,FALSE
74,11,FALSE
114,23,FALSE
2,2,FALSE
11,8,FALSE
42,8,FALSE
17,7,FALSE
4,5,FALSE
91,5,FALSE
32,11,FALSE
21,8,FALSE
26,9,FALSE
35,13,FALSE
22,7,FALSE
36,11,FALSE
149,17,FALSE
36,11,FALSE
40,11,FALSE
8,7,FALSE
39,15,FALSE
114,23,FALSE
21,5,FALSE
26,11,FALSE
9,8,FALSE
19,8,FALSE
29,9,FALSE
62,13,FALSE
10,8,FALSE
18,9,FALSE
6,6,FALSE
17,5,FALSE
26,5,FALSE
27,9,FALSE
112,17,FALSE
5,3,FALSE
46,13,FALSE
55,13,FALSE
2,2,FALSE
6,4,FALSE
53,16,FALSE
114,23,FALSE
16,10,FALSE
2,2,FALSE
20,6,FALSE
112,17,FALSE
61,12,FALSE
67,13,FALSE
35,7,FALSE
70,7,FALSE
25,16,FALSE
57,10,FALSE
10,3,FALSE
131,26,FALSE
79,10,FALSE
2,2,FALSE
76,14,FALSE
102,13,FALSE
112,17,FALSE
10,7,FALSE
28,4,FALSE
22,9,FALSE
18,15,FALSE
77,16,FALSE
9,8,FALSE
58,14,FALSE
27,11,FALSE
91,14,FALSE
112,15,FALSE
2,2,FALSE
26,9,FALSE
69,9,FALSE
20,4,FALSE
155,29,FALSE
58,15,FALSE
22,9,FALSE
54,13,FALSE
11,4,FALSE
2,2,FALSE
3,2,FALSE
8,12,FALSE
11,8,FALSE
48,11,FALSE
42,8,FALSE
3,5,FALSE
26,11,FALSE
9,8,FALSE
268,23,FALSE
9,8,FALSE
77,16,FALSE
15,5,FALSE
7,7,FALSE
7,5,FALSE
62,13,FALSE
18,9,FALSE
23,10,FALSE
58,15,FALSE
86,13,FALSE
181,6,TRUE
47,17,TRUE
21,9,TRUE
60,16,TRUE
21,9,TRUE
11,12,TRUE
181,24,TRUE
181,6,TRUE
19,9,TRUE
114,12,TRUE
181,6,TRUE
6,7,TRUE
142,17,TRUE
445,19,TRUE
250,28,TRUE
52,17,TRUE
11,12,TRUE
142,17,TRUE
181,6,TRUE
52,17,TRUE
250,28,TRUE
19,9,TRUE
181,6,TRUE
10,11,TRUE
181,6,TRUE
21,9,TRUE
269,26,TRUE
86,11,TRUE
27,9,TRUE
907,20,TRUE
60,16,TRUE
324,21,TRUE
445,19,TRUE
250,28,TRUE
10,11,TRUE
269,26,TRUE
52,17,TRUE
445,19,TRUE
86,11,TRUE
52,17,TRUE
6,7,TRUE
11,12,TRUE
43,14,TRUE
95,19,TRUE
11,12,TRUE
324,21,TRUE
114,12,TRUE
95,19,TRUE
250,28,TRUE
6,7,TRUE
27,9,TRUE
181,24,TRUE
670,27,TRUE
6,7,TRUE
181,6,TRUE
670,27,TRUE
173,31,TRUE
907,20,TRUE
252,20,TRUE
50,14,TRUE
252,20,TRUE
907,20,TRUE
47,17,TRUE
114,12,TRUE
269,26,TRUE
47,17,TRUE
52,17,TRUE
6,7,TRUE
43,14,TRUE
907,20,TRUE
269,26,TRUE
244,17,TRUE
21,9,TRUE
161,11,TRUE
181,24,TRUE
173,31,TRUE
142,17,TRUE
250,28,TRUE
244,17,TRUE
252,20,TRUE
21,9,TRUE
10,11,TRUE
95,19,TRUE
114,12,TRUE
27,9,TRUE
445,19,TRUE
181,6,TRUE
114,12,TRUE
252,20,TRUE
21,9,TRUE
47,17,TRUE
250,28,TRUE
52,17,TRUE
250,28,TRUE
269,26,TRUE
161,11,TRUE
11,12,TRUE
161,11,TRUE
6,7,TRUE
445,19,TRUE
244,17,TRUE
52,17,TRUE
244,17,TRUE
114,12,TRUE
52,17,TRUE
43,14,TRUE
52,17,TRUE
27,9,TRUE
86,11,TRUE
86,11,TRUE
244,17,TRUE
173,31,TRUE
43,14,TRUE
173,31,TRUE
10,11,TRUE
142,17,TRUE
142,17,TRUE
161,11,TRUE
114,12,TRUE
161,11,TRUE
142,17,TRUE
27,9,TRUE
252,20,TRUE
907,20,TRUE
173,31,TRUE
21,9,TRUE
95,19,TRUE
27,9,TRUE
269,26,TRUE
27,9,TRUE
269,26,TRUE
27,9,TRUE
114,12,TRUE
21,9,TRUE
47,17,TRUE
269,26,TRUE
181,6,TRUE
21,9,TRUE
250,28,TRUE
47,17,TRUE
252,20,TRUE
142,17,TRUE
670,27,TRUE
252,20,TRUE
19,9,TRUE
181,24,TRUE
324,21,TRUE
445,19,TRUE
445,19,TRUE
244,17,TRUE
47,17,TRUE
142,17,TRUE
181,6,TRUE
27,9,TRUE
6,7,TRUE
252,20,TRUE
11,12,TRUE
50,14,TRUE
19,9,TRUE
27,9,TRUE
114,12,TRUE
95,19,TRUE
445,19,TRUE
11,12,TRUE
47,17,TRUE
60,16,TRUE
10,11,TRUE
161,11,TRUE
60,16,TRUE
324,21,TRUE
907,20,TRUE
86,11,TRUE
6,7,TRUE
43,14,TRUE
142,17,TRUE
11,12,TRUE
114,12,TRUE
161,11,TRUE
445,19,TRUE
47,17,TRUE
43,14,TRUE
252,20,TRUE
670,27,TRUE
86,11,TRUE
52,17,TRUE
