@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6478873

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
82,12,FALSE
6,6,FALSE
2,2,FALSE
73,12,FALSE
45,12,FALSE
7,7,FALSE
50,6,FALSE
68,5,FALSE
4,5,FALSE
7,7,FALSE
4,4,FALSE
20,4,FALSE
82,11,FALSE
26,13,FALSE
19,13,FALSE
24,16,FALSE
74,10,FALSE
42,8,FALSE
42,11,FALSE
3,4,FALSE
25,16,FALSE
115,13,FALSE
6,6,FALSE
74,10,FALSE
3,4,FALSE
5,5,FALSE
14,4,FALSE
32,9,FALSE
68,14,FALSE
21,12,FALSE
13,4,FALSE
57,10,FALSE
70,12,FALSE
8,4,FALSE
4,5,FALSE
290,20,FALSE
115,13,FALSE
26,9,FALSE
57,10,FALSE
13,4,FALSE
82,12,FALSE
86,13,FALSE
25,14,FALSE
72,15,FALSE
3,6,FALSE
68,5,FALSE
53,16,FALSE
3,5,FALSE
121,19,FALSE
91,14,FALSE
285,15,FALSE
149,17,FALSE
4,5,FALSE
6,6,FALSE
28,4,FALSE
6,5,FALSE
2,2,FALSE
117,14,FALSE
23,10,FALSE
22,7,FALSE
112,6,FALSE
34,13,FALSE
3,4,FALSE
7,7,FALSE
42,8,FALSE
20,7,FALSE
70,12,FALSE
55,13,FALSE
14,4,FALSE
149,17,FALSE
21,7,FALSE
70,12,FALSE
6,6,FALSE
2,2,FALSE
33,17,FALSE
52,13,FALSE
8,4,FALSE
2,2,FALSE
31,5,FALSE
121,19,FALSE
203,23,FALSE
16,10,FALSE
20,6,FALSE
23,9,FALSE
32,9,FALSE
10,4,FALSE
38,11,FALSE
40,11,FALSE
58,11,FALSE
11,8,FALSE
75,10,FALSE
18,7,FALSE
8,4,FALSE
23,10,FALSE
25,16,FALSE
21,5,FALSE
22,4,FALSE
13,4,FALSE
16,8,FALSE
12,8,FALSE
4,5,FALSE
115,13,FALSE
50,6,FALSE
7,4,FALSE
16,12,FALSE
117,14,FALSE
3,4,FALSE
290,20,FALSE
52,13,FALSE
10,6,FALSE
13,4,FALSE
2,2,FALSE
6,6,FALSE
45,12,FALSE
6,5,FALSE
285,15,FALSE
34,11,FALSE
2,2,FALSE
71,14,FALSE
13,4,FALSE
10,4,FALSE
6,6,FALSE
26,5,FALSE
21,7,FALSE
4,5,FALSE
121,19,FALSE
6,6,FALSE
11,4,FALSE
11,8,FALSE
16,4,FALSE
31,5,FALSE
8,7,FALSE
3,4,FALSE
75,10,FALSE
20,4,FALSE
24,16,FALSE
10,4,FALSE
4,4,FALSE
33,17,FALSE
4,4,FALSE
26,9,FALSE
14,8,FALSE
10,6,FALSE
3,4,FALSE
7,7,FALSE
10,11,FALSE
50,6,FALSE
5,5,FALSE
115,19,FALSE
153,14,FALSE
61,10,FALSE
91,14,FALSE
26,5,FALSE
32,9,FALSE
117,14,FALSE
76,14,FALSE
3,5,FALSE
52,13,FALSE
50,6,FALSE
6,6,FALSE
112,6,FALSE
21,5,FALSE
6,6,FALSE
50,6,FALSE
21,12,FALSE
6,6,FALSE
290,20,FALSE
23,10,FALSE
42,11,FALSE
68,5,FALSE
57,10,FALSE
91,14,FALSE
18,7,FALSE
86,13,FALSE
53,16,FALSE
20,6,FALSE
19,13,FALSE
35,13,FALSE
148,16,FALSE
20,4,FALSE
57,10,FALSE
4,6,FALSE
112,15,FALSE
16,5,FALSE
18,7,FALSE
89,18,TRUE
50,14,TRUE
