@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6478873

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,2,FALSE
13,9,FALSE
10,4,FALSE
5,5,FALSE
14,4,FALSE
16,10,FALSE
6,6,FALSE
3,4,FALSE
22,7,FALSE
11,8,FALSE
94,18,FALSE
22,7,FALSE
13,4,FALSE
2,2,FALSE
8,3,FALSE
8,7,FALSE
3,4,FALSE
5,5,FALSE
10,4,FALSE
47,7,FALSE
33,17,FALSE
68,5,FALSE
58,15,FALSE
58,11,FALSE
530,12,FALSE
18,9,FALSE
58,14,FALSE
9,8,FALSE
13,4,FALSE
46,13,FALSE
14,5,FALSE
31,8,FALSE
3,4,FALSE
128,13,FALSE
5,5,FALSE
40,11,FALSE
2,2,FALSE
42,9,FALSE
11,8,FALSE
115,13,FALSE
285,15,FALSE
31,5,FALSE
6,4,FALSE
47,7,FALSE
23,9,FALSE
3,5,FALSE
12,15,FALSE
15,5,FALSE
91,5,FALSE
31,8,FALSE
69,9,FALSE
52,13,FALSE
3,5,FALSE
7,3,FALSE
26,9,FALSE
2,2,FALSE
10,7,FALSE
13,4,FALSE
131,26,FALSE
25,16,FALSE
42,8,FALSE
148,16,FALSE
114,23,FALSE
75,10,FALSE
77,16,FALSE
149,17,FALSE
2,2,FALSE
22,9,FALSE
6,6,FALSE
9,8,FALSE
22,4,FALSE
22,4,FALSE
3,5,FALSE
75,10,FALSE
64,14,FALSE
6,6,FALSE
4,6,FALSE
131,17,FALSE
55,13,FALSE
128,13,FALSE
25,16,FALSE
203,23,FALSE
20,4,FALSE
69,9,FALSE
19,8,FALSE
31,8,FALSE
22,7,FALSE
26,5,FALSE
6,6,FALSE
10,4,FALSE
114,23,FALSE
4,5,FALSE
112,15,FALSE
69,9,FALSE
25,6,FALSE
31,5,FALSE
50,6,FALSE
60,16,FALSE
54,6,FALSE
25,16,FALSE
46,13,FALSE
33,17,FALSE
22,4,FALSE
8,6,FALSE
117,14,FALSE
9,8,FALSE
8,7,FALSE
9,9,FALSE
102,13,FALSE
131,17,FALSE
17,7,FALSE
3,4,FALSE
8,3,FALSE
6,5,FALSE
21,6,FALSE
26,5,FALSE
74,10,FALSE
54,6,FALSE
9,7,FALSE
11,4,FALSE
6,6,FALSE
6,5,FALSE
3,5,FALSE
69,12,FALSE
11,4,FALSE
2,2,FALSE
9,8,FALSE
60,16,FALSE
26,9,FALSE
27,9,FALSE
4,5,FALSE
7,3,FALSE
33,17,FALSE
91,5,FALSE
21,11,FALSE
103,19,FALSE
148,16,FALSE
