@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6478873

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,2,FALSE
6,9,FALSE
68,14,FALSE
16,5,FALSE
39,15,FALSE
6,6,FALSE
8,5,FALSE
79,10,FALSE
9,3,FALSE
69,9,FALSE
29,9,FALSE
11,4,FALSE
27,9,FALSE
6,9,FALSE
76,14,FALSE
73,13,FALSE
37,15,FALSE
67,18,FALSE
25,10,FALSE
9,8,FALSE
26,11,FALSE
15,5,FALSE
42,10,FALSE
4,4,FALSE
42,10,FALSE
47,11,FALSE
57,4,FALSE
42,11,FALSE
6,6,FALSE
13,4,FALSE
38,11,FALSE
76,14,FALSE
50,6,FALSE
13,4,FALSE
16,10,FALSE
28,12,FALSE
8,7,FALSE
33,17,FALSE
4,5,FALSE
10,4,FALSE
6,6,FALSE
19,13,FALSE
3,5,FALSE
42,10,FALSE
47,11,FALSE
33,5,FALSE
39,15,FALSE
6,6,FALSE
27,9,FALSE
6,9,FALSE
112,6,FALSE
6,6,FALSE
115,13,FALSE
10,6,FALSE
37,15,FALSE
34,13,FALSE
91,5,FALSE
23,10,FALSE
94,18,FALSE
33,5,FALSE
23,6,FALSE
136,13,FALSE
47,7,FALSE
14,5,FALSE
112,15,FALSE
4,6,FALSE
25,6,FALSE
3,4,FALSE
23,6,FALSE
7,5,FALSE
13,4,FALSE
10,4,FALSE
15,5,FALSE
26,13,FALSE
75,10,FALSE
6,6,FALSE
3,4,FALSE
6,9,FALSE
33,5,FALSE
3,5,FALSE
115,19,FALSE
103,19,FALSE
64,14,FALSE
14,5,FALSE
112,6,FALSE
3,5,FALSE
21,8,FALSE
24,16,FALSE
45,12,FALSE
22,9,FALSE
6,6,FALSE
23,6,FALSE
54,13,FALSE
26,11,FALSE
31,10,FALSE
61,12,FALSE
6,6,FALSE
22,9,FALSE
33,17,FALSE
8,6,FALSE
2,2,FALSE
6,6,FALSE
46,13,FALSE
5,3,FALSE
29,10,FALSE
5,3,FALSE
128,16,FALSE
8,5,FALSE
6,9,FALSE
50,6,FALSE
42,11,FALSE
11,4,FALSE
3,4,FALSE
91,5,FALSE
61,10,FALSE
112,15,FALSE
6,6,FALSE
58,14,FALSE
79,10,FALSE
3,5,FALSE
3,5,FALSE
75,10,FALSE
10,4,FALSE
2,2,FALSE
68,5,FALSE
4,5,FALSE
86,13,FALSE
69,9,FALSE
10,4,FALSE
42,9,FALSE
14,5,FALSE
6,6,FALSE
9,8,FALSE
112,6,FALSE
16,12,FALSE
47,7,FALSE
102,13,FALSE
32,11,FALSE
112,15,FALSE
55,13,FALSE
14,5,FALSE
72,15,FALSE
13,9,FALSE
3,4,FALSE
12,8,FALSE
3,5,FALSE
9,4,FALSE
3,5,FALSE
14,5,FALSE
7,5,FALSE
22,9,FALSE
86,13,FALSE
27,11,FALSE
11,4,FALSE
10,3,FALSE
290,20,FALSE
7,5,FALSE
73,12,FALSE
102,13,FALSE
6,6,FALSE
112,15,FALSE
27,9,FALSE
72,15,FALSE
9,3,FALSE
10,7,FALSE
203,23,FALSE
268,23,FALSE
18,7,FALSE
58,14,FALSE
39,15,FALSE
6,9,FALSE
148,16,FALSE
25,14,FALSE
54,13,FALSE
268,23,FALSE
18,7,FALSE
4,6,FALSE
14,8,FALSE
3,5,FALSE
17,5,FALSE
42,9,FALSE
3,4,FALSE
115,19,FALSE
4,5,FALSE
103,19,FALSE
27,9,TRUE
18,6,TRUE
47,17,TRUE
240,19,TRUE
6,7,TRUE
27,9,TRUE
51,17,TRUE
47,17,TRUE
27,9,TRUE
6,7,TRUE
269,26,TRUE
