@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6478873

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
57,4,FALSE
39,15,FALSE
52,10,FALSE
57,4,FALSE
21,5,FALSE
26,9,FALSE
33,5,FALSE
42,8,FALSE
15,11,FALSE
18,7,FALSE
21,12,FALSE
15,5,FALSE
3,4,FALSE
82,11,FALSE
26,9,FALSE
128,16,FALSE
8,3,FALSE
8,7,FALSE
117,14,FALSE
13,4,FALSE
45,9,FALSE
29,9,FALSE
13,4,FALSE
18,7,FALSE
20,7,FALSE
285,15,FALSE
26,9,FALSE
6,6,FALSE
14,5,FALSE
24,16,FALSE
8,7,FALSE
10,4,FALSE
46,13,FALSE
76,19,FALSE
26,9,FALSE
149,17,FALSE
7,6,FALSE
146,7,FALSE
33,5,FALSE
46,13,FALSE
52,13,FALSE
26,9,FALSE
10,4,FALSE
38,11,FALSE
58,14,FALSE
8,7,FALSE
91,5,FALSE
16,12,FALSE
58,14,FALSE
67,18,FALSE
6,6,FALSE
530,12,FALSE
268,23,FALSE
76,19,FALSE
21,7,FALSE
76,19,FALSE
8,5,FALSE
58,14,FALSE
128,13,FALSE
94,18,FALSE
13,4,FALSE
31,8,FALSE
45,11,FALSE
33,5,FALSE
26,9,FALSE
12,8,FALSE
9,3,FALSE
9,4,FALSE
11,4,FALSE
114,23,FALSE
71,14,FALSE
149,17,FALSE
25,14,FALSE
56,7,FALSE
34,13,FALSE
62,13,FALSE
136,13,FALSE
22,13,FALSE
7,6,FALSE
3,4,FALSE
35,7,FALSE
26,13,FALSE
10,3,FALSE
54,13,FALSE
13,4,FALSE
75,10,FALSE
14,4,FALSE
79,10,FALSE
3,5,FALSE
8,12,FALSE
530,12,FALSE
47,11,FALSE
4,5,FALSE
10,7,FALSE
117,14,FALSE
114,23,FALSE
14,4,FALSE
153,14,FALSE
4,5,FALSE
131,26,FALSE
42,9,FALSE
11,6,FALSE
3,5,FALSE
82,12,FALSE
60,9,FALSE
114,23,FALSE
73,13,FALSE
12,15,FALSE
34,11,FALSE
3,5,FALSE
10,5,FALSE
29,9,FALSE
20,7,FALSE
73,13,FALSE
50,6,FALSE
6,6,FALSE
12,8,FALSE
25,10,FALSE
9,4,FALSE
73,13,FALSE
27,9,FALSE
6,6,FALSE
19,8,FALSE
26,11,FALSE
7,7,FALSE
10,4,FALSE
6,6,FALSE
19,13,FALSE
15,11,FALSE
46,13,FALSE
3,4,FALSE
17,7,FALSE
7,5,FALSE
2,2,FALSE
8,5,FALSE
31,10,FALSE
20,4,FALSE
58,11,FALSE
26,9,FALSE
3,4,FALSE
9,9,FALSE
76,19,FALSE
6,6,FALSE
26,9,FALSE
153,14,FALSE
117,14,FALSE
6,6,FALSE
11,4,FALSE
94,18,FALSE
10,4,FALSE
6,6,FALSE
29,10,FALSE
13,4,FALSE
27,9,FALSE
54,6,FALSE
17,7,FALSE
20,6,FALSE
148,16,FALSE
54,6,FALSE
114,23,FALSE
112,15,FALSE
31,5,FALSE
26,13,FALSE
58,14,FALSE
3,6,FALSE
94,18,FALSE
27,9,FALSE
10,4,FALSE
2,2,FALSE
46,13,FALSE
8,7,FALSE
13,4,FALSE
48,11,FALSE
34,11,FALSE
82,12,FALSE
4,4,FALSE
21,5,FALSE
18,9,FALSE
2,2,FALSE
26,9,FALSE
115,13,FALSE
25,14,FALSE
20,7,FALSE
24,16,FALSE
26,9,FALSE
30,18,TRUE
103,17,TRUE
161,11,TRUE
30,18,TRUE
30,18,TRUE
11,12,TRUE
50,14,TRUE
103,17,TRUE
445,19,TRUE
142,17,TRUE
173,31,TRUE
240,19,TRUE
43,14,TRUE
50,14,TRUE
181,24,TRUE
18,6,TRUE
240,19,TRUE
43,14,TRUE
11,12,TRUE
10,11,TRUE
269,26,TRUE
95,19,TRUE
27,9,TRUE
181,6,TRUE
60,16,TRUE
445,19,TRUE
95,19,TRUE
161,11,TRUE
60,16,TRUE
324,21,TRUE
333,18,TRUE
244,17,TRUE
142,17,TRUE
142,17,TRUE
307,23,TRUE
51,17,TRUE
240,19,TRUE
191,22,TRUE
333,18,TRUE
269,26,TRUE
6,7,TRUE
11,12,TRUE
21,9,TRUE
21,9,TRUE
6,7,TRUE
244,17,TRUE
43,14,TRUE
43,14,TRUE
30,18,TRUE
60,16,TRUE
244,17,TRUE
269,26,TRUE
6,7,TRUE
333,18,TRUE
181,6,TRUE
43,14,TRUE
18,6,TRUE
27,9,TRUE
161,11,TRUE
244,17,TRUE
670,27,TRUE
51,17,TRUE
324,21,TRUE
181,24,TRUE
21,9,TRUE
21,9,TRUE
11,12,TRUE
11,12,TRUE
173,31,TRUE
18,6,TRUE
173,31,TRUE
191,22,TRUE
161,11,TRUE
43,14,TRUE
670,27,TRUE
244,17,TRUE
60,16,TRUE
60,16,TRUE
18,6,TRUE
60,16,TRUE
333,18,TRUE
43,14,TRUE
324,21,TRUE
11,12,TRUE
445,19,TRUE
307,23,TRUE
173,31,TRUE
181,6,TRUE
43,14,TRUE
191,22,TRUE
307,23,TRUE
50,14,TRUE
324,21,TRUE
333,18,TRUE
50,14,TRUE
181,24,TRUE
307,23,TRUE
60,16,TRUE
181,6,TRUE
244,17,TRUE
21,9,TRUE
670,27,TRUE
21,9,TRUE
43,14,TRUE
43,14,TRUE
191,22,TRUE
51,17,TRUE
181,24,TRUE
181,6,TRUE
191,22,TRUE
161,11,TRUE
60,16,TRUE
181,6,TRUE
103,17,TRUE
269,26,TRUE
21,9,TRUE
50,14,TRUE
181,6,TRUE
60,16,TRUE
60,16,TRUE
21,9,TRUE
333,18,TRUE
173,31,TRUE
269,26,TRUE
95,19,TRUE
181,24,TRUE
43,14,TRUE
324,21,TRUE
181,24,TRUE
173,31,TRUE
191,22,TRUE
27,9,TRUE
50,14,TRUE
11,12,TRUE
60,16,TRUE
6,7,TRUE
11,12,TRUE
95,19,TRUE
307,23,TRUE
191,22,TRUE
173,31,TRUE
333,18,TRUE
51,17,TRUE
670,27,TRUE
445,19,TRUE
307,23,TRUE
11,12,TRUE
6,7,TRUE
670,27,TRUE
10,11,TRUE
445,19,TRUE
50,14,TRUE
324,21,TRUE
103,17,TRUE
142,17,TRUE
173,31,TRUE
181,24,TRUE
173,31,TRUE
173,31,TRUE
670,27,TRUE
43,14,TRUE
191,22,TRUE
142,17,TRUE
181,6,TRUE
60,16,TRUE
181,6,TRUE
6,7,TRUE
142,17,TRUE
181,6,TRUE
307,23,TRUE
191,22,TRUE
445,19,TRUE
10,11,TRUE
307,23,TRUE
191,22,TRUE
670,27,TRUE
50,14,TRUE
30,18,TRUE
269,26,TRUE
43,14,TRUE
142,17,TRUE
173,31,TRUE
307,23,TRUE
142,17,TRUE
95,19,TRUE
