@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z95.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.0740741

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
82,12,FALSE
13,9,FALSE
2,2,FALSE
32,11,FALSE
16,10,FALSE
103,19,FALSE
3,5,FALSE
3,6,FALSE
32,11,FALSE
8,12,FALSE
16,10,FALSE
42,8,FALSE
23,9,FALSE
15,5,FALSE
10,3,FALSE
21,6,FALSE
4,5,FALSE
13,4,FALSE
82,11,FALSE
26,9,FALSE
14,8,FALSE
47,11,FALSE
17,7,FALSE
50,6,FALSE
42,11,FALSE
56,7,FALSE
36,7,FALSE
55,13,FALSE
3,4,FALSE
268,23,FALSE
22,7,FALSE
530,12,FALSE
148,16,FALSE
27,9,FALSE
52,13,FALSE
56,7,FALSE
131,17,FALSE
6,6,FALSE
42,9,FALSE
25,10,FALSE
18,15,FALSE
128,16,FALSE
11,8,FALSE
58,14,FALSE
103,19,FALSE
19,8,FALSE
10,4,FALSE
69,12,FALSE
74,10,FALSE
7,6,FALSE
69,9,FALSE
4,5,FALSE
268,23,FALSE
48,11,FALSE
45,9,FALSE
34,13,FALSE
34,13,FALSE
60,16,FALSE
153,14,FALSE
36,7,FALSE
37,15,FALSE
9,3,FALSE
26,5,FALSE
6,6,FALSE
32,9,FALSE
45,11,FALSE
69,12,FALSE
53,16,FALSE
2,2,FALSE
57,10,FALSE
9,8,FALSE
6,6,FALSE
530,12,FALSE
121,19,FALSE
50,6,FALSE
40,11,FALSE
17,5,FALSE
5,5,FALSE
3,5,FALSE
9,9,FALSE
37,15,FALSE
73,12,FALSE
10,7,FALSE
39,15,FALSE
45,11,FALSE
53,16,FALSE
26,5,FALSE
34,13,FALSE
20,6,FALSE
10,7,FALSE
2,2,FALSE
45,12,FALSE
9,8,FALSE
185,15,FALSE
58,14,FALSE
58,11,FALSE
16,4,FALSE
26,13,FALSE
9,8,FALSE
39,15,FALSE
32,9,FALSE
50,6,FALSE
58,14,FALSE
9,8,FALSE
19,8,FALSE
131,26,FALSE
54,6,FALSE
17,5,FALSE
115,13,FALSE
3,6,FALSE
10,8,FALSE
128,13,FALSE
3,5,FALSE
114,23,FALSE
7,5,FALSE
7,4,FALSE
185,15,FALSE
2,2,FALSE
23,10,FALSE
23,10,FALSE
40,11,FALSE
22,13,FALSE
26,5,FALSE
16,12,FALSE
3,5,FALSE
5,3,FALSE
55,13,FALSE
26,9,FALSE
112,17,FALSE
3,6,FALSE
12,15,FALSE
95,19,FALSE
3,5,FALSE
20,7,FALSE
3,5,FALSE
36,7,FALSE
4,6,FALSE
27,11,FALSE
37,15,FALSE
153,14,FALSE
13,4,FALSE
20,6,FALSE
34,13,FALSE
285,15,FALSE
76,19,FALSE
4,5,FALSE
148,16,FALSE
2,2,FALSE
10,4,FALSE
2,2,FALSE
10,4,FALSE
40,11,FALSE
38,13,FALSE
8,6,FALSE
73,12,FALSE
60,16,FALSE
18,9,FALSE
6,4,FALSE
8,7,FALSE
51,4,FALSE
27,9,FALSE
31,10,FALSE
12,15,FALSE
17,5,FALSE
4,5,FALSE
3,5,FALSE
128,16,FALSE
45,9,FALSE
82,12,FALSE
10,11,FALSE
28,4,FALSE
20,4,FALSE
94,18,FALSE
69,12,FALSE
79,10,FALSE
52,13,FALSE
3,5,FALSE
20,4,FALSE
29,9,FALSE
72,15,FALSE
21,12,FALSE
22,7,FALSE
61,12,FALSE
51,4,FALSE
8,6,FALSE
11,4,FALSE
91,5,FALSE
50,6,FALSE
95,19,FALSE
9,8,FALSE
75,10,FALSE
22,13,FALSE
27,9,FALSE
38,11,FALSE
64,14,FALSE
47,7,FALSE
52,13,FALSE
3,4,FALSE
153,14,FALSE
57,10,FALSE
2,2,FALSE
33,5,FALSE
57,4,FALSE
131,26,FALSE
4,5,FALSE
73,12,FALSE
37,15,FALSE
2,2,FALSE
6,6,FALSE
76,19,FALSE
10,3,FALSE
8,4,FALSE
4,5,FALSE
6,6,FALSE
91,5,FALSE
5,5,FALSE
3,5,FALSE
27,11,FALSE
72,15,FALSE
5,3,FALSE
7,3,FALSE
4,5,FALSE
3,4,FALSE
34,13,FALSE
268,23,FALSE
62,13,FALSE
33,5,FALSE
7,6,FALSE
23,6,FALSE
42,11,FALSE
68,5,FALSE
6,6,FALSE
2,2,FALSE
2,2,FALSE
31,5,FALSE
51,17,TRUE
86,11,TRUE
181,24,TRUE
50,14,TRUE
181,6,TRUE
27,9,TRUE
307,23,TRUE
51,17,TRUE
86,11,TRUE
252,20,TRUE
47,17,TRUE
19,9,TRUE
445,19,TRUE
27,9,TRUE
51,17,TRUE
907,20,TRUE
324,21,TRUE
50,14,TRUE
670,27,TRUE
250,28,TRUE
907,20,TRUE
51,17,TRUE
103,17,TRUE
191,22,TRUE
52,17,TRUE
269,26,TRUE
19,9,TRUE
114,12,TRUE
21,9,TRUE
95,19,TRUE
670,27,TRUE
86,11,TRUE
19,9,TRUE
52,17,TRUE
89,18,TRUE
30,18,TRUE
18,6,TRUE
50,14,TRUE
43,14,TRUE
43,14,TRUE
50,14,TRUE
250,28,TRUE
240,19,TRUE
670,27,TRUE
19,9,TRUE
60,16,TRUE
244,17,TRUE
142,17,TRUE
324,21,TRUE
21,9,TRUE
181,24,TRUE
30,18,TRUE
244,17,TRUE
86,11,TRUE
907,20,TRUE
50,14,TRUE
19,9,TRUE
47,17,TRUE
333,18,TRUE
181,24,TRUE
95,19,TRUE
60,16,TRUE
181,6,TRUE
173,31,TRUE
142,17,TRUE
269,26,TRUE
89,18,TRUE
60,16,TRUE
52,17,TRUE
21,9,TRUE
307,23,TRUE
670,27,TRUE
18,6,TRUE
60,16,TRUE
50,14,TRUE
43,14,TRUE
333,18,TRUE
307,23,TRUE
173,31,TRUE
114,12,TRUE
244,17,TRUE
252,20,TRUE
250,28,TRUE
142,17,TRUE
244,17,TRUE
89,20,TRUE
11,12,TRUE
60,16,TRUE
142,17,TRUE
181,6,TRUE
27,9,TRUE
324,21,TRUE
907,20,TRUE
30,18,TRUE
27,9,TRUE
89,18,TRUE
252,20,TRUE
142,17,TRUE
324,21,TRUE
333,18,TRUE
333,18,TRUE
907,20,TRUE
89,18,TRUE
324,21,TRUE
18,6,TRUE
240,19,TRUE
89,18,TRUE
89,20,TRUE
191,22,TRUE
250,28,TRUE
252,20,TRUE
142,17,TRUE
89,20,TRUE
142,17,TRUE
181,24,TRUE
11,12,TRUE
19,9,TRUE
50,14,TRUE
173,31,TRUE
269,26,TRUE
86,11,TRUE
89,18,TRUE
11,12,TRUE
114,12,TRUE
191,22,TRUE
43,14,TRUE
173,31,TRUE
89,18,TRUE
86,11,TRUE
51,17,TRUE
89,20,TRUE
51,17,TRUE
19,9,TRUE
95,19,TRUE
324,21,TRUE
27,9,TRUE
191,22,TRUE
19,9,TRUE
