@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z95.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.0740741

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
16,10,FALSE
58,14,FALSE
285,15,FALSE
31,5,FALSE
34,13,FALSE
10,5,FALSE
6,6,FALSE
61,10,FALSE
3,5,FALSE
45,11,FALSE
9,8,FALSE
21,5,FALSE
11,4,FALSE
2,2,FALSE
42,11,FALSE
31,5,FALSE
28,12,FALSE
146,7,FALSE
60,9,FALSE
3,5,FALSE
128,16,FALSE
32,11,FALSE
21,5,FALSE
203,23,FALSE
13,4,FALSE
19,13,FALSE
3,2,FALSE
25,16,FALSE
148,16,FALSE
8,5,FALSE
12,8,FALSE
32,11,FALSE
6,5,FALSE
3,5,FALSE
13,4,FALSE
27,9,FALSE
74,11,FALSE
27,9,FALSE
17,7,FALSE
6,4,FALSE
42,10,FALSE
91,14,FALSE
6,6,FALSE
45,11,FALSE
54,13,FALSE
9,8,FALSE
23,6,FALSE
58,11,FALSE
34,13,FALSE
51,4,FALSE
38,11,FALSE
13,4,FALSE
36,11,FALSE
128,13,FALSE
6,6,FALSE
7,7,FALSE
11,4,FALSE
58,14,FALSE
31,8,FALSE
76,19,FALSE
26,9,FALSE
3,5,FALSE
27,11,FALSE
146,7,FALSE
95,19,FALSE
57,10,FALSE
95,19,FALSE
8,3,FALSE
268,23,FALSE
103,19,FALSE
2,2,FALSE
10,7,FALSE
11,4,FALSE
22,4,FALSE
21,5,FALSE
112,6,FALSE
19,8,FALSE
26,9,FALSE
21,7,FALSE
34,11,FALSE
148,16,FALSE
6,6,FALSE
32,11,FALSE
53,16,FALSE
6,5,FALSE
60,16,FALSE
6,6,FALSE
3,5,FALSE
3,4,FALSE
21,11,FALSE
146,7,FALSE
28,12,FALSE
6,6,FALSE
13,4,FALSE
70,7,FALSE
27,11,FALSE
131,26,FALSE
103,19,FALSE
62,13,FALSE
26,13,FALSE
18,9,FALSE
76,14,FALSE
62,13,FALSE
8,4,FALSE
47,7,FALSE
2,2,FALSE
7,4,FALSE
22,4,FALSE
28,4,FALSE
10,8,FALSE
37,15,FALSE
18,9,FALSE
38,13,FALSE
3,2,FALSE
268,23,FALSE
38,11,FALSE
155,29,FALSE
6,6,FALSE
42,8,FALSE
3,5,FALSE
22,4,FALSE
3,4,FALSE
68,5,FALSE
9,7,FALSE
82,11,FALSE
8,4,FALSE
14,8,FALSE
6,6,FALSE
9,4,FALSE
7,6,FALSE
2,2,FALSE
36,11,FALSE
19,13,FALSE
75,10,FALSE
47,7,FALSE
51,4,FALSE
3,5,FALSE
7,5,FALSE
77,16,FALSE
12,8,FALSE
55,13,FALSE
55,13,FALSE
3,5,FALSE
6,5,FALSE
18,15,FALSE
26,9,FALSE
67,13,FALSE
2,2,FALSE
52,13,FALSE
14,8,FALSE
18,15,FALSE
112,17,FALSE
50,6,FALSE
4,5,FALSE
4,4,FALSE
102,13,FALSE
21,8,FALSE
149,17,FALSE
3,4,FALSE
33,17,FALSE
38,13,FALSE
34,11,FALSE
74,10,FALSE
10,11,FALSE
2,2,FALSE
153,14,FALSE
2,2,FALSE
3,4,FALSE
7,3,FALSE
530,12,FALSE
20,7,FALSE
9,3,FALSE
22,4,FALSE
11,6,FALSE
11,4,FALSE
61,12,FALSE
36,11,FALSE
26,9,FALSE
128,16,FALSE
2,2,FALSE
72,15,FALSE
23,9,FALSE
45,12,FALSE
4,4,FALSE
9,3,FALSE
75,10,FALSE
9,3,FALSE
136,13,FALSE
42,8,FALSE
12,8,FALSE
12,15,FALSE
112,17,FALSE
268,23,FALSE
69,9,FALSE
285,15,FALSE
33,17,FALSE
10,11,FALSE
27,9,FALSE
16,5,FALSE
8,4,FALSE
25,16,FALSE
3,4,FALSE
16,12,FALSE
69,12,FALSE
114,23,FALSE
6,6,FALSE
6,6,FALSE
45,11,FALSE
60,9,FALSE
20,6,FALSE
45,11,FALSE
530,12,FALSE
42,11,FALSE
14,8,FALSE
2,2,FALSE
22,4,FALSE
28,12,FALSE
115,13,FALSE
128,13,FALSE
33,17,FALSE
9,7,FALSE
268,23,FALSE
3,5,FALSE
155,29,FALSE
21,5,FALSE
42,11,FALSE
57,4,FALSE
31,5,FALSE
12,8,FALSE
14,5,FALSE
7,3,FALSE
75,10,FALSE
9,8,FALSE
64,14,FALSE
76,14,FALSE
89,20,TRUE
89,20,TRUE
670,27,TRUE
51,17,TRUE
103,17,TRUE
89,20,TRUE
6,7,TRUE
307,23,TRUE
244,17,TRUE
161,11,TRUE
52,17,TRUE
47,17,TRUE
181,24,TRUE
21,9,TRUE
907,20,TRUE
89,20,TRUE
252,20,TRUE
269,26,TRUE
103,17,TRUE
324,21,TRUE
30,18,TRUE
51,17,TRUE
307,23,TRUE
324,21,TRUE
307,23,TRUE
252,20,TRUE
244,17,TRUE
52,17,TRUE
142,17,TRUE
173,31,TRUE
10,11,TRUE
95,19,TRUE
191,22,TRUE
670,27,TRUE
445,19,TRUE
142,17,TRUE
27,9,TRUE
60,16,TRUE
244,17,TRUE
11,12,TRUE
52,17,TRUE
244,17,TRUE
252,20,TRUE
670,27,TRUE
240,19,TRUE
333,18,TRUE
445,19,TRUE
191,22,TRUE
30,18,TRUE
89,20,TRUE
52,17,TRUE
89,20,TRUE
445,19,TRUE
43,14,TRUE
181,24,TRUE
181,24,TRUE
191,22,TRUE
252,20,TRUE
252,20,TRUE
670,27,TRUE
43,14,TRUE
86,11,TRUE
11,12,TRUE
50,14,TRUE
173,31,TRUE
6,7,TRUE
89,20,TRUE
27,9,TRUE
11,12,TRUE
89,18,TRUE
52,17,TRUE
27,9,TRUE
50,14,TRUE
60,16,TRUE
181,24,TRUE
19,9,TRUE
60,16,TRUE
30,18,TRUE
60,16,TRUE
89,18,TRUE
670,27,TRUE
19,9,TRUE
907,20,TRUE
670,27,TRUE
670,27,TRUE
95,19,TRUE
181,6,TRUE
89,18,TRUE
86,11,TRUE
670,27,TRUE
181,6,TRUE
333,18,TRUE
89,20,TRUE
907,20,TRUE
173,31,TRUE
89,20,TRUE
51,17,TRUE
30,18,TRUE
324,21,TRUE
269,26,TRUE
161,11,TRUE
21,9,TRUE
191,22,TRUE
103,17,TRUE
6,7,TRUE
47,17,TRUE
51,17,TRUE
52,17,TRUE
18,6,TRUE
50,14,TRUE
89,20,TRUE
269,26,TRUE
191,22,TRUE
27,9,TRUE
324,21,TRUE
52,17,TRUE
142,17,TRUE
103,17,TRUE
89,20,TRUE
21,9,TRUE
