@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z95.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.0740741

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
37,15,FALSE
185,15,FALSE
26,13,FALSE
68,14,FALSE
22,9,FALSE
62,13,FALSE
11,6,FALSE
149,17,FALSE
69,9,FALSE
25,14,FALSE
58,14,FALSE
62,13,FALSE
3,4,FALSE
27,9,FALSE
10,8,FALSE
185,15,FALSE
2,2,FALSE
58,15,FALSE
21,12,FALSE
16,5,FALSE
15,11,FALSE
6,6,FALSE
25,6,FALSE
31,5,FALSE
121,19,FALSE
7,5,FALSE
3,6,FALSE
10,5,FALSE
5,5,FALSE
10,7,FALSE
45,12,FALSE
6,6,FALSE
14,8,FALSE
8,3,FALSE
13,4,FALSE
6,6,FALSE
10,3,FALSE
11,4,FALSE
8,5,FALSE
24,16,FALSE
8,7,FALSE
4,4,FALSE
72,15,FALSE
148,16,FALSE
22,7,FALSE
57,4,FALSE
20,4,FALSE
9,8,FALSE
8,12,FALSE
26,5,FALSE
31,8,FALSE
29,9,FALSE
75,10,FALSE
131,26,FALSE
121,19,FALSE
51,4,FALSE
31,5,FALSE
115,19,FALSE
21,7,FALSE
7,3,FALSE
57,10,FALSE
28,12,FALSE
9,8,FALSE
68,14,FALSE
35,7,FALSE
2,2,FALSE
56,7,FALSE
4,5,FALSE
10,3,FALSE
13,4,FALSE
82,12,FALSE
115,19,FALSE
128,13,FALSE
71,14,FALSE
42,10,FALSE
22,7,FALSE
56,7,FALSE
15,11,FALSE
26,9,FALSE
146,7,FALSE
26,9,FALSE
38,13,FALSE
26,13,FALSE
5,5,FALSE
149,17,FALSE
38,13,FALSE
10,6,FALSE
3,5,FALSE
57,4,FALSE
68,5,FALSE
112,17,FALSE
57,10,FALSE
8,7,FALSE
75,10,FALSE
38,13,FALSE
58,14,FALSE
51,4,FALSE
185,15,FALSE
31,8,FALSE
74,11,FALSE
58,14,FALSE
45,12,FALSE
29,10,FALSE
23,6,FALSE
76,14,FALSE
79,10,FALSE
57,10,FALSE
6,6,FALSE
112,15,FALSE
26,9,FALSE
91,5,FALSE
68,14,FALSE
7,3,FALSE
10,6,FALSE
21,8,FALSE
8,3,FALSE
57,10,FALSE
31,5,FALSE
4,4,FALSE
73,12,FALSE
60,16,FALSE
74,11,FALSE
9,7,FALSE
7,5,FALSE
5,3,FALSE
26,9,FALSE
42,11,FALSE
26,9,FALSE
149,17,FALSE
35,13,FALSE
6,6,FALSE
68,5,FALSE
8,6,FALSE
11,4,FALSE
10,8,FALSE
45,12,FALSE
10,11,FALSE
11,4,FALSE
3,2,FALSE
6,9,FALSE
25,16,FALSE
45,12,FALSE
34,13,FALSE
60,9,FALSE
8,3,FALSE
