@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z95.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.0740741

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
75,10,FALSE
73,13,FALSE
20,6,FALSE
26,5,FALSE
23,6,FALSE
14,5,FALSE
20,4,FALSE
11,8,FALSE
86,13,FALSE
82,11,FALSE
57,10,FALSE
115,19,FALSE
148,16,FALSE
102,13,FALSE
38,13,FALSE
10,11,FALSE
8,12,FALSE
33,5,FALSE
10,6,FALSE
9,9,FALSE
9,9,FALSE
25,10,FALSE
58,15,FALSE
6,6,FALSE
4,5,FALSE
53,16,FALSE
73,12,FALSE
6,6,FALSE
4,5,FALSE
31,5,FALSE
37,15,FALSE
10,7,FALSE
6,6,FALSE
2,2,FALSE
3,4,FALSE
5,5,FALSE
8,12,FALSE
530,12,FALSE
35,7,FALSE
38,11,FALSE
131,17,FALSE
2,2,FALSE
102,13,FALSE
34,11,FALSE
29,9,FALSE
148,16,FALSE
102,13,FALSE
33,17,FALSE
25,16,FALSE
26,9,FALSE
82,12,FALSE
64,14,FALSE
16,12,FALSE
185,15,FALSE
55,13,FALSE
40,11,FALSE
26,13,FALSE
102,13,FALSE
23,10,FALSE
14,5,FALSE
19,8,FALSE
26,11,FALSE
10,7,FALSE
3,2,FALSE
42,8,FALSE
115,19,FALSE
67,13,FALSE
26,9,FALSE
22,4,FALSE
8,4,FALSE
8,4,FALSE
115,19,FALSE
34,13,FALSE
39,15,FALSE
23,9,FALSE
47,7,FALSE
42,11,FALSE
10,6,FALSE
57,4,FALSE
54,6,FALSE
115,19,FALSE
11,8,FALSE
35,7,FALSE
62,13,FALSE
31,8,FALSE
13,9,FALSE
38,13,FALSE
57,4,FALSE
103,19,FALSE
55,13,FALSE
3,4,FALSE
115,13,FALSE
16,4,FALSE
9,3,FALSE
9,9,FALSE
38,11,FALSE
7,7,FALSE
131,17,FALSE
58,11,FALSE
27,9,FALSE
6,9,FALSE
10,7,FALSE
4,4,FALSE
31,8,FALSE
8,7,FALSE
48,11,FALSE
25,16,FALSE
57,10,FALSE
4,5,FALSE
28,4,FALSE
6,6,FALSE
18,9,FALSE
86,13,FALSE
10,4,FALSE
10,6,FALSE
27,11,FALSE
6,9,FALSE
31,5,FALSE
36,7,FALSE
6,6,FALSE
14,8,FALSE
6,6,FALSE
136,13,FALSE
27,9,FALSE
8,3,FALSE
9,7,FALSE
45,12,FALSE
12,8,FALSE
18,9,FALSE
31,8,FALSE
61,10,FALSE
103,19,FALSE
33,17,FALSE
32,11,FALSE
112,15,FALSE
68,14,FALSE
20,4,FALSE
15,11,FALSE
115,13,FALSE
17,7,FALSE
91,14,FALSE
6,6,FALSE
8,6,FALSE
9,8,FALSE
21,7,FALSE
47,7,FALSE
6,6,FALSE
10,11,FALSE
21,12,FALSE
36,7,FALSE
10,7,FALSE
50,6,FALSE
21,5,FALSE
52,10,FALSE
3,6,FALSE
26,9,FALSE
61,10,FALSE
56,7,FALSE
114,23,FALSE
60,9,FALSE
3,4,FALSE
27,11,FALSE
149,17,FALSE
42,8,FALSE
46,13,FALSE
153,14,FALSE
58,14,FALSE
32,11,FALSE
14,5,FALSE
46,13,FALSE
10,4,FALSE
37,15,FALSE
55,13,FALSE
25,6,FALSE
82,11,FALSE
10,7,FALSE
8,6,FALSE
69,9,FALSE
22,4,FALSE
112,15,FALSE
26,9,FALSE
6,5,FALSE
46,13,FALSE
29,10,FALSE
20,6,FALSE
13,4,FALSE
18,9,FALSE
115,13,FALSE
26,11,FALSE
94,18,FALSE
10,7,FALSE
71,14,FALSE
40,11,FALSE
3,4,FALSE
268,23,FALSE
75,10,FALSE
26,13,FALSE
102,13,FALSE
14,8,FALSE
24,16,FALSE
19,8,FALSE
42,10,FALSE
21,7,FALSE
76,14,FALSE
2,2,FALSE
26,9,FALSE
3,4,FALSE
71,14,FALSE
103,19,FALSE
148,16,FALSE
54,6,FALSE
56,7,FALSE
117,14,FALSE
9,4,FALSE
62,13,FALSE
21,7,FALSE
4,5,FALSE
16,12,FALSE
34,13,FALSE
21,8,FALSE
13,9,FALSE
75,10,FALSE
26,9,FALSE
11,8,FALSE
26,9,FALSE
21,7,FALSE
2,2,FALSE
13,4,FALSE
76,14,FALSE
8,5,FALSE
17,7,FALSE
60,9,FALSE
18,15,FALSE
74,10,FALSE
22,13,FALSE
250,28,TRUE
19,9,TRUE
173,31,TRUE
89,20,TRUE
47,17,TRUE
18,6,TRUE
907,20,TRUE
103,17,TRUE
181,6,TRUE
103,17,TRUE
43,14,TRUE
89,18,TRUE
27,9,TRUE
89,20,TRUE
670,27,TRUE
18,6,TRUE
89,20,TRUE
181,24,TRUE
50,14,TRUE
142,17,TRUE
181,24,TRUE
333,18,TRUE
307,23,TRUE
89,20,TRUE
89,18,TRUE
51,17,TRUE
11,12,TRUE
244,17,TRUE
89,18,TRUE
21,9,TRUE
307,23,TRUE
670,27,TRUE
114,12,TRUE
43,14,TRUE
324,21,TRUE
445,19,TRUE
173,31,TRUE
18,6,TRUE
11,12,TRUE
