@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6478873

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,6,FALSE
26,9,FALSE
26,9,FALSE
24,16,FALSE
36,7,FALSE
33,17,FALSE
6,6,FALSE
26,9,FALSE
72,15,FALSE
8,5,FALSE
9,9,FALSE
6,6,FALSE
8,4,FALSE
6,6,FALSE
153,14,FALSE
18,7,FALSE
52,13,FALSE
9,9,FALSE
52,13,FALSE
18,7,FALSE
3,4,FALSE
47,11,FALSE
153,14,FALSE
26,13,FALSE
6,6,FALSE
26,9,FALSE
52,13,FALSE
25,10,FALSE
40,11,FALSE
36,7,FALSE
26,9,FALSE
26,9,FALSE
153,14,FALSE
6,6,FALSE
34,13,FALSE
47,11,FALSE
6,6,FALSE
9,9,FALSE
102,13,FALSE
70,12,FALSE
9,9,FALSE
52,13,FALSE
68,14,FALSE
33,17,FALSE
40,11,FALSE
12,8,FALSE
25,10,FALSE
25,10,FALSE
47,11,FALSE
117,14,FALSE
25,16,FALSE
102,13,FALSE
8,5,FALSE
42,11,FALSE
26,9,FALSE
24,16,FALSE
33,17,FALSE
22,13,FALSE
74,11,FALSE
131,26,FALSE
26,9,FALSE
21,9,TRUE
173,31,TRUE
89,18,TRUE
89,20,TRUE
89,20,TRUE
21,9,TRUE
89,20,TRUE
907,20,TRUE
907,20,TRUE
43,14,TRUE
173,31,TRUE
6,7,TRUE
18,6,TRUE
907,20,TRUE
6,7,TRUE
89,20,TRUE
89,20,TRUE
6,7,TRUE
21,9,TRUE
21,9,TRUE
18,6,TRUE
89,20,TRUE
907,20,TRUE
173,31,TRUE
6,7,TRUE
10,11,TRUE
89,18,TRUE
18,6,TRUE
907,20,TRUE
6,7,TRUE
10,11,TRUE
173,31,TRUE
173,31,TRUE
6,7,TRUE
6,7,TRUE
6,7,TRUE
21,9,TRUE
173,31,TRUE
89,18,TRUE
18,6,TRUE
10,11,TRUE
18,6,TRUE
89,20,TRUE
21,9,TRUE
43,14,TRUE
6,7,TRUE
21,9,TRUE
89,20,TRUE
43,14,TRUE
907,20,TRUE
21,9,TRUE
89,20,TRUE
6,7,TRUE
10,11,TRUE
173,31,TRUE
10,11,TRUE
907,20,TRUE
21,9,TRUE
907,20,TRUE
18,6,TRUE
43,14,TRUE
