@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z90.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.78125-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,8,FALSE
8,4,FALSE
128,16,FALSE
26,9,FALSE
34,13,FALSE
76,14,FALSE
73,13,FALSE
79,10,FALSE
2,2,FALSE
6,4,FALSE
35,7,FALSE
70,7,FALSE
14,8,FALSE
2,2,FALSE
6,5,FALSE
112,15,FALSE
128,13,FALSE
114,23,FALSE
28,12,FALSE
8,3,FALSE
22,13,FALSE
36,7,FALSE
8,12,FALSE
3,4,FALSE
73,12,FALSE
4,4,FALSE
7,5,FALSE
58,14,FALSE
2,2,FALSE
7,7,FALSE
58,14,FALSE
26,9,FALSE
9,7,FALSE
161,11,TRUE
250,28,TRUE
51,17,TRUE
244,17,TRUE
10,11,TRUE
30,18,TRUE
324,21,TRUE
21,9,TRUE
907,20,TRUE
89,20,TRUE
269,26,TRUE
103,17,TRUE
114,12,TRUE
52,17,TRUE
86,11,TRUE
445,19,TRUE
173,31,TRUE
89,18,TRUE
240,19,TRUE
191,22,TRUE
95,19,TRUE
181,24,TRUE
142,17,TRUE
252,20,TRUE
18,6,TRUE
6,7,TRUE
19,9,TRUE
181,6,TRUE
27,9,TRUE
11,12,TRUE
47,17,TRUE
50,14,TRUE
60,16,TRUE
