@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z90.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.78125-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
21,11,FALSE
32,11,FALSE
3,5,FALSE
69,12,FALSE
36,11,FALSE
2,2,FALSE
31,5,FALSE
20,6,FALSE
25,16,FALSE
23,10,FALSE
74,11,FALSE
22,7,FALSE
32,9,FALSE
10,4,FALSE
47,11,FALSE
46,13,FALSE
4,5,FALSE
76,14,FALSE
8,7,FALSE
102,13,FALSE
18,15,FALSE
31,8,FALSE
9,8,FALSE
74,10,FALSE
42,11,FALSE
28,12,FALSE
10,8,FALSE
185,15,FALSE
2,2,FALSE
58,14,FALSE
6,6,FALSE
112,6,FALSE
14,5,FALSE
445,19,TRUE
47,17,TRUE
240,19,TRUE
21,9,TRUE
10,11,TRUE
142,17,TRUE
114,12,TRUE
244,17,TRUE
95,19,TRUE
6,7,TRUE
191,22,TRUE
907,20,TRUE
27,9,TRUE
307,23,TRUE
43,14,TRUE
30,18,TRUE
181,24,TRUE
11,12,TRUE
52,17,TRUE
19,9,TRUE
89,20,TRUE
86,11,TRUE
161,11,TRUE
269,26,TRUE
181,6,TRUE
173,31,TRUE
324,21,TRUE
89,18,TRUE
60,16,TRUE
250,28,TRUE
670,27,TRUE
103,17,TRUE
252,20,TRUE
