@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z90.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.78125-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
18,15,FALSE
31,8,FALSE
77,16,FALSE
35,7,FALSE
128,13,FALSE
148,16,FALSE
26,9,FALSE
76,14,FALSE
2,2,FALSE
8,7,FALSE
12,8,FALSE
32,11,FALSE
10,4,FALSE
31,5,FALSE
20,6,FALSE
53,16,FALSE
71,14,FALSE
11,6,FALSE
57,4,FALSE
9,3,FALSE
185,15,FALSE
27,9,FALSE
7,6,FALSE
13,4,FALSE
3,4,FALSE
6,6,FALSE
285,15,FALSE
128,16,FALSE
54,13,FALSE
6,6,FALSE
45,9,FALSE
34,11,FALSE
14,5,FALSE
181,6,TRUE
30,18,TRUE
142,17,TRUE
51,17,TRUE
173,31,TRUE
11,12,TRUE
19,9,TRUE
907,20,TRUE
21,9,TRUE
333,18,TRUE
445,19,TRUE
670,27,TRUE
181,24,TRUE
60,16,TRUE
47,17,TRUE
252,20,TRUE
161,11,TRUE
10,11,TRUE
52,17,TRUE
114,12,TRUE
250,28,TRUE
18,6,TRUE
240,19,TRUE
86,11,TRUE
27,9,TRUE
244,17,TRUE
6,7,TRUE
269,26,TRUE
89,20,TRUE
43,14,TRUE
191,22,TRUE
103,17,TRUE
89,18,TRUE
