@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z90.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.78125-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
35,7,FALSE
31,5,FALSE
14,8,FALSE
8,7,FALSE
16,4,FALSE
33,17,FALSE
14,4,FALSE
54,13,FALSE
10,8,FALSE
112,15,FALSE
12,15,FALSE
10,3,FALSE
185,15,FALSE
115,13,FALSE
42,8,FALSE
64,14,FALSE
32,11,FALSE
71,14,FALSE
21,6,FALSE
530,12,FALSE
6,9,FALSE
27,9,FALSE
15,11,FALSE
4,5,FALSE
149,17,FALSE
19,13,FALSE
22,7,FALSE
57,4,FALSE
25,6,FALSE
10,4,FALSE
58,14,FALSE
131,26,FALSE
3,6,FALSE
86,11,TRUE
60,16,TRUE
269,26,TRUE
95,19,TRUE
21,9,TRUE
173,31,TRUE
30,18,TRUE
670,27,TRUE
103,17,TRUE
142,17,TRUE
18,6,TRUE
240,19,TRUE
89,18,TRUE
19,9,TRUE
10,11,TRUE
191,22,TRUE
161,11,TRUE
907,20,TRUE
181,24,TRUE
6,7,TRUE
51,17,TRUE
244,17,TRUE
445,19,TRUE
47,17,TRUE
114,12,TRUE
27,9,TRUE
252,20,TRUE
43,14,TRUE
307,23,TRUE
333,18,TRUE
324,21,TRUE
50,14,TRUE
250,28,TRUE
