@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6478873

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
37,15,FALSE
3,5,FALSE
8,4,FALSE
136,13,FALSE
21,8,FALSE
6,6,FALSE
18,9,FALSE
3,4,FALSE
6,6,FALSE
52,10,FALSE
11,6,FALSE
20,7,FALSE
3,4,FALSE
25,14,FALSE
31,10,FALSE
51,4,FALSE
47,7,FALSE
47,11,FALSE
26,11,FALSE
17,7,FALSE
10,4,FALSE
76,14,FALSE
16,5,FALSE
115,19,FALSE
23,6,FALSE
12,8,FALSE
285,15,FALSE
285,15,FALSE
77,16,FALSE
58,15,FALSE
23,9,FALSE
102,13,FALSE
6,6,FALSE
21,8,FALSE
12,15,FALSE
10,4,FALSE
16,4,FALSE
17,7,FALSE
26,9,FALSE
18,15,FALSE
42,11,FALSE
3,5,FALSE
50,6,FALSE
47,11,FALSE
10,4,FALSE
10,4,FALSE
20,4,FALSE
22,7,FALSE
8,5,FALSE
32,11,FALSE
56,7,FALSE
70,7,FALSE
26,9,FALSE
54,13,FALSE
128,13,FALSE
285,15,FALSE
37,15,FALSE
7,6,FALSE
128,16,FALSE
9,4,FALSE
19,13,FALSE
50,6,FALSE
9,7,FALSE
20,7,FALSE
3,5,FALSE
4,5,FALSE
290,20,FALSE
22,13,FALSE
35,13,FALSE
31,8,FALSE
53,16,FALSE
35,7,FALSE
22,7,FALSE
112,17,FALSE
9,7,FALSE
6,6,FALSE
9,3,FALSE
18,15,FALSE
22,7,FALSE
56,7,FALSE
18,15,FALSE
26,9,FALSE
50,6,FALSE
26,13,FALSE
52,10,FALSE
10,6,FALSE
9,3,FALSE
290,20,FALSE
21,8,FALSE
2,2,FALSE
37,15,FALSE
185,15,FALSE
77,16,FALSE
148,16,FALSE
6,6,FALSE
17,7,FALSE
6,6,FALSE
23,10,FALSE
51,4,FALSE
19,8,FALSE
40,11,FALSE
17,7,FALSE
117,14,FALSE
8,5,FALSE
26,9,FALSE
42,11,FALSE
52,10,FALSE
148,16,FALSE
4,6,FALSE
13,4,FALSE
3,6,FALSE
112,6,FALSE
73,13,FALSE
22,13,FALSE
6,6,FALSE
31,8,FALSE
77,16,FALSE
3,5,FALSE
53,16,FALSE
54,13,FALSE
4,5,FALSE
115,13,FALSE
91,5,FALSE
43,14,TRUE
307,23,TRUE
19,9,TRUE
252,20,TRUE
445,19,TRUE
244,17,TRUE
142,17,TRUE
10,11,TRUE
670,27,TRUE
47,17,TRUE
43,14,TRUE
43,14,TRUE
445,19,TRUE
240,19,TRUE
244,17,TRUE
114,12,TRUE
307,23,TRUE
103,17,TRUE
244,17,TRUE
89,20,TRUE
114,12,TRUE
670,27,TRUE
19,9,TRUE
244,17,TRUE
114,12,TRUE
445,19,TRUE
252,20,TRUE
240,19,TRUE
103,17,TRUE
43,14,TRUE
250,28,TRUE
244,17,TRUE
19,9,TRUE
142,17,TRUE
307,23,TRUE
173,31,TRUE
114,12,TRUE
252,20,TRUE
252,20,TRUE
19,9,TRUE
10,11,TRUE
250,28,TRUE
670,27,TRUE
10,11,TRUE
173,31,TRUE
240,19,TRUE
173,31,TRUE
191,22,TRUE
103,17,TRUE
252,20,TRUE
142,17,TRUE
191,22,TRUE
114,12,TRUE
240,19,TRUE
670,27,TRUE
250,28,TRUE
103,17,TRUE
244,17,TRUE
240,19,TRUE
114,12,TRUE
307,23,TRUE
173,31,TRUE
181,24,TRUE
191,22,TRUE
240,19,TRUE
252,20,TRUE
250,28,TRUE
181,24,TRUE
240,19,TRUE
240,19,TRUE
307,23,TRUE
307,23,TRUE
670,27,TRUE
114,12,TRUE
191,22,TRUE
114,12,TRUE
10,11,TRUE
244,17,TRUE
47,17,TRUE
19,9,TRUE
244,17,TRUE
244,17,TRUE
114,12,TRUE
252,20,TRUE
10,11,TRUE
191,22,TRUE
244,17,TRUE
191,22,TRUE
10,11,TRUE
114,12,TRUE
252,20,TRUE
173,31,TRUE
445,19,TRUE
173,31,TRUE
191,22,TRUE
89,20,TRUE
445,19,TRUE
252,20,TRUE
181,24,TRUE
114,12,TRUE
244,17,TRUE
47,17,TRUE
445,19,TRUE
181,24,TRUE
47,17,TRUE
173,31,TRUE
19,9,TRUE
445,19,TRUE
142,17,TRUE
244,17,TRUE
19,9,TRUE
19,9,TRUE
445,19,TRUE
244,17,TRUE
43,14,TRUE
47,17,TRUE
250,28,TRUE
89,20,TRUE
250,28,TRUE
142,17,TRUE
114,12,TRUE
670,27,TRUE
240,19,TRUE
