@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6478873

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
155,29,FALSE
91,14,FALSE
10,4,FALSE
6,4,FALSE
3,4,FALSE
155,29,FALSE
26,9,FALSE
121,19,FALSE
42,10,FALSE
9,8,FALSE
58,15,FALSE
23,10,FALSE
149,17,FALSE
24,16,FALSE
16,8,FALSE
86,13,FALSE
8,12,FALSE
7,7,FALSE
70,7,FALSE
21,8,FALSE
21,12,FALSE
14,4,FALSE
91,14,FALSE
203,23,FALSE
9,8,FALSE
24,16,FALSE
2,2,FALSE
285,15,FALSE
32,11,FALSE
9,3,FALSE
14,8,FALSE
26,9,FALSE
69,12,FALSE
16,8,FALSE
57,4,FALSE
3,6,FALSE
18,7,FALSE
26,9,FALSE
4,4,FALSE
94,18,FALSE
23,10,FALSE
45,12,FALSE
29,10,FALSE
16,4,FALSE
35,13,FALSE
21,7,FALSE
9,4,FALSE
7,3,FALSE
4,4,FALSE
40,11,FALSE
20,7,FALSE
10,7,FALSE
136,13,FALSE
5,3,FALSE
9,4,FALSE
8,4,FALSE
14,4,FALSE
6,4,FALSE
6,6,FALSE
21,8,FALSE
42,10,FALSE
55,13,FALSE
155,29,FALSE
4,6,FALSE
10,3,FALSE
2,2,FALSE
34,11,FALSE
2,2,FALSE
19,8,FALSE
31,10,FALSE
23,10,FALSE
149,17,FALSE
58,11,FALSE
2,2,FALSE
76,14,FALSE
9,8,FALSE
2,2,FALSE
10,7,FALSE
22,13,FALSE
52,13,FALSE
76,19,FALSE
91,14,FALSE
3,4,FALSE
3,4,FALSE
58,11,FALSE
47,11,FALSE
148,16,FALSE
19,8,FALSE
57,4,FALSE
10,4,FALSE
33,17,FALSE
17,5,FALSE
8,4,FALSE
21,12,FALSE
29,10,FALSE
10,5,FALSE
18,7,FALSE
75,10,FALSE
16,12,FALSE
24,16,FALSE
26,9,FALSE
4,5,FALSE
16,4,FALSE
128,13,FALSE
60,16,FALSE
38,11,FALSE
3,5,FALSE
95,19,FALSE
203,23,FALSE
58,11,FALSE
128,16,FALSE
35,13,FALSE
45,12,FALSE
114,23,FALSE
24,16,FALSE
11,6,FALSE
27,11,FALSE
8,4,FALSE
10,5,FALSE
45,12,FALSE
6,6,FALSE
10,3,FALSE
155,29,FALSE
240,19,TRUE
89,18,TRUE
670,27,TRUE
240,19,TRUE
240,19,TRUE
51,17,TRUE
161,11,TRUE
60,16,TRUE
445,19,TRUE
89,18,TRUE
240,19,TRUE
86,11,TRUE
60,16,TRUE
60,16,TRUE
181,24,TRUE
191,22,TRUE
161,11,TRUE
445,19,TRUE
10,11,TRUE
10,11,TRUE
43,14,TRUE
43,14,TRUE
95,19,TRUE
240,19,TRUE
21,9,TRUE
95,19,TRUE
86,11,TRUE
161,11,TRUE
43,14,TRUE
670,27,TRUE
86,11,TRUE
89,18,TRUE
21,9,TRUE
51,17,TRUE
21,9,TRUE
21,9,TRUE
173,31,TRUE
252,20,TRUE
86,11,TRUE
191,22,TRUE
670,27,TRUE
89,20,TRUE
86,11,TRUE
95,19,TRUE
21,9,TRUE
89,20,TRUE
181,24,TRUE
86,11,TRUE
181,24,TRUE
181,24,TRUE
86,11,TRUE
252,20,TRUE
89,20,TRUE
173,31,TRUE
43,14,TRUE
670,27,TRUE
51,17,TRUE
161,11,TRUE
51,17,TRUE
191,22,TRUE
89,18,TRUE
10,11,TRUE
445,19,TRUE
89,18,TRUE
86,11,TRUE
191,22,TRUE
670,27,TRUE
191,22,TRUE
173,31,TRUE
10,11,TRUE
51,17,TRUE
60,16,TRUE
51,17,TRUE
43,14,TRUE
114,12,TRUE
51,17,TRUE
181,24,TRUE
173,31,TRUE
51,17,TRUE
43,14,TRUE
95,19,TRUE
89,18,TRUE
252,20,TRUE
95,19,TRUE
240,19,TRUE
60,16,TRUE
51,17,TRUE
173,31,TRUE
89,18,TRUE
670,27,TRUE
10,11,TRUE
252,20,TRUE
43,14,TRUE
86,11,TRUE
181,24,TRUE
89,18,TRUE
51,17,TRUE
21,9,TRUE
86,11,TRUE
161,11,TRUE
445,19,TRUE
252,20,TRUE
252,20,TRUE
161,11,TRUE
240,19,TRUE
51,17,TRUE
89,20,TRUE
10,11,TRUE
43,14,TRUE
445,19,TRUE
252,20,TRUE
60,16,TRUE
89,20,TRUE
240,19,TRUE
240,19,TRUE
86,11,TRUE
60,16,TRUE
51,17,TRUE
89,20,TRUE
89,18,TRUE
86,11,TRUE
161,11,TRUE
114,12,TRUE
