@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z174.6478873

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
58,14,FALSE
14,4,FALSE
10,5,FALSE
14,4,FALSE
3,6,FALSE
64,14,FALSE
54,6,FALSE
21,8,FALSE
6,9,FALSE
4,6,FALSE
18,9,FALSE
45,9,FALSE
121,19,FALSE
91,5,FALSE
68,5,FALSE
23,10,FALSE
128,16,FALSE
15,11,FALSE
128,16,FALSE
82,11,FALSE
46,13,FALSE
9,8,FALSE
25,6,FALSE
7,5,FALSE
21,8,FALSE
91,5,FALSE
25,16,FALSE
46,13,FALSE
31,8,FALSE
23,10,FALSE
3,6,FALSE
39,15,FALSE
9,3,FALSE
31,5,FALSE
10,5,FALSE
153,14,FALSE
52,13,FALSE
285,15,FALSE
9,3,FALSE
4,4,FALSE
10,5,FALSE
153,14,FALSE
46,13,FALSE
69,12,FALSE
16,12,FALSE
3,2,FALSE
2,2,FALSE
136,13,FALSE
35,13,FALSE
61,10,FALSE
54,13,FALSE
14,8,FALSE
71,14,FALSE
23,10,FALSE
38,11,FALSE
21,8,FALSE
149,17,FALSE
21,7,FALSE
68,5,FALSE
61,10,FALSE
14,4,FALSE
2,2,FALSE
40,11,FALSE
3,6,FALSE
21,8,FALSE
4,5,FALSE
13,9,FALSE
3,4,FALSE
26,9,FALSE
185,15,FALSE
26,9,FALSE
4,5,FALSE
69,12,FALSE
22,7,FALSE
9,8,FALSE
42,8,FALSE
153,14,FALSE
16,12,FALSE
94,18,FALSE
11,6,FALSE
25,16,FALSE
19,13,FALSE
2,2,FALSE
32,11,FALSE
10,3,FALSE
36,7,FALSE
51,4,FALSE
14,4,FALSE
38,13,FALSE
26,9,FALSE
28,12,FALSE
69,12,FALSE
51,4,FALSE
38,13,FALSE
8,7,FALSE
94,18,FALSE
13,9,FALSE
91,14,FALSE
51,4,FALSE
31,5,FALSE
2,2,FALSE
35,13,FALSE
3,6,FALSE
6,6,FALSE
21,8,FALSE
62,13,FALSE
42,10,FALSE
23,9,FALSE
3,2,FALSE
185,15,FALSE
67,18,FALSE
23,10,FALSE
79,10,FALSE
34,13,FALSE
15,11,FALSE
25,16,FALSE
3,2,FALSE
128,13,FALSE
14,4,FALSE
25,6,FALSE
11,6,FALSE
12,8,FALSE
115,19,FALSE
244,17,TRUE
445,19,TRUE
95,19,TRUE
103,17,TRUE
60,16,TRUE
51,17,TRUE
86,11,TRUE
86,11,TRUE
86,11,TRUE
19,9,TRUE
47,17,TRUE
114,12,TRUE
51,17,TRUE
244,17,TRUE
50,14,TRUE
114,12,TRUE
43,14,TRUE
47,17,TRUE
51,17,TRUE
114,12,TRUE
43,14,TRUE
307,23,TRUE
114,12,TRUE
52,17,TRUE
60,16,TRUE
86,11,TRUE
445,19,TRUE
95,19,TRUE
95,19,TRUE
52,17,TRUE
907,20,TRUE
43,14,TRUE
47,17,TRUE
52,17,TRUE
103,17,TRUE
445,19,TRUE
52,17,TRUE
907,20,TRUE
240,19,TRUE
114,12,TRUE
240,19,TRUE
445,19,TRUE
95,19,TRUE
114,12,TRUE
50,14,TRUE
47,17,TRUE
52,17,TRUE
307,23,TRUE
333,18,TRUE
52,17,TRUE
103,17,TRUE
114,12,TRUE
244,17,TRUE
86,11,TRUE
114,12,TRUE
103,17,TRUE
445,19,TRUE
86,11,TRUE
907,20,TRUE
244,17,TRUE
52,17,TRUE
43,14,TRUE
240,19,TRUE
51,17,TRUE
51,17,TRUE
51,17,TRUE
43,14,TRUE
50,14,TRUE
670,27,TRUE
86,11,TRUE
95,19,TRUE
307,23,TRUE
50,14,TRUE
19,9,TRUE
60,16,TRUE
333,18,TRUE
50,14,TRUE
445,19,TRUE
19,9,TRUE
95,19,TRUE
52,17,TRUE
907,20,TRUE
19,9,TRUE
86,11,TRUE
19,9,TRUE
60,16,TRUE
43,14,TRUE
240,19,TRUE
670,27,TRUE
51,17,TRUE
52,17,TRUE
51,17,TRUE
86,11,TRUE
103,17,TRUE
907,20,TRUE
47,17,TRUE
114,12,TRUE
307,23,TRUE
244,17,TRUE
240,19,TRUE
52,17,TRUE
47,17,TRUE
43,14,TRUE
50,14,TRUE
244,17,TRUE
240,19,TRUE
43,14,TRUE
95,19,TRUE
907,20,TRUE
445,19,TRUE
103,17,TRUE
244,17,TRUE
43,14,TRUE
333,18,TRUE
240,19,TRUE
307,23,TRUE
19,9,TRUE
95,19,TRUE
244,17,TRUE
240,19,TRUE
86,11,TRUE
47,17,TRUE
19,9,TRUE
