@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.35211268-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
76,19,FALSE
6,6,FALSE
6,9,FALSE
36,11,FALSE
6,6,FALSE
7,3,FALSE
2,2,FALSE
28,12,FALSE
9,4,FALSE
34,13,FALSE
3,4,FALSE
62,13,FALSE
26,5,FALSE
10,3,FALSE
23,10,FALSE
16,4,FALSE
10,4,FALSE
16,12,FALSE
91,5,FALSE
8,7,FALSE
15,5,FALSE
34,13,FALSE
3,6,FALSE
86,13,FALSE
31,8,FALSE
61,10,FALSE
60,16,FALSE
181,24,TRUE
324,21,TRUE
103,17,TRUE
6,7,TRUE
10,11,TRUE
240,19,TRUE
181,6,TRUE
333,18,TRUE
191,22,TRUE
114,12,TRUE
670,27,TRUE
250,28,TRUE
269,26,TRUE
27,9,TRUE
244,17,TRUE
60,16,TRUE
307,23,TRUE
907,20,TRUE
30,18,TRUE
445,19,TRUE
21,9,TRUE
43,14,TRUE
19,9,TRUE
52,17,TRUE
95,19,TRUE
89,20,TRUE
161,11,TRUE
