@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.35211268-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
26,5,FALSE
5,5,FALSE
128,16,FALSE
112,15,FALSE
26,9,FALSE
12,15,FALSE
21,7,FALSE
3,6,FALSE
56,7,FALSE
91,5,FALSE
16,8,FALSE
9,7,FALSE
13,4,FALSE
32,11,FALSE
136,13,FALSE
58,14,FALSE
3,5,FALSE
4,4,FALSE
26,9,FALSE
4,5,FALSE
3,5,FALSE
6,6,FALSE
9,4,FALSE
21,6,FALSE
7,3,FALSE
15,5,FALSE
9,8,FALSE
51,17,TRUE
240,19,TRUE
43,14,TRUE
161,11,TRUE
95,19,TRUE
114,12,TRUE
670,27,TRUE
307,23,TRUE
191,22,TRUE
173,31,TRUE
445,19,TRUE
86,11,TRUE
18,6,TRUE
89,18,TRUE
142,17,TRUE
52,17,TRUE
244,17,TRUE
10,11,TRUE
250,28,TRUE
333,18,TRUE
19,9,TRUE
60,16,TRUE
27,9,TRUE
11,12,TRUE
181,6,TRUE
269,26,TRUE
89,20,TRUE
