@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.35211268-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
42,9,FALSE
24,16,FALSE
6,6,FALSE
6,5,FALSE
26,13,FALSE
5,3,FALSE
74,10,FALSE
75,10,FALSE
115,13,FALSE
58,14,FALSE
4,6,FALSE
12,8,FALSE
26,9,FALSE
52,10,FALSE
10,11,FALSE
76,14,FALSE
20,7,FALSE
58,14,FALSE
155,29,FALSE
102,13,FALSE
3,4,FALSE
268,23,FALSE
149,17,FALSE
27,9,FALSE
21,12,FALSE
9,7,FALSE
46,13,FALSE
161,11,TRUE
333,18,TRUE
240,19,TRUE
86,11,TRUE
30,18,TRUE
244,17,TRUE
60,16,TRUE
47,17,TRUE
324,21,TRUE
307,23,TRUE
21,9,TRUE
181,6,TRUE
50,14,TRUE
18,6,TRUE
269,26,TRUE
445,19,TRUE
103,17,TRUE
250,28,TRUE
11,12,TRUE
114,12,TRUE
181,24,TRUE
142,17,TRUE
10,11,TRUE
27,9,TRUE
43,14,TRUE
907,20,TRUE
173,31,TRUE
