@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.35211268-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
58,15,FALSE
31,8,FALSE
10,5,FALSE
131,17,FALSE
14,5,FALSE
91,5,FALSE
4,5,FALSE
23,9,FALSE
19,13,FALSE
7,3,FALSE
15,11,FALSE
21,5,FALSE
68,14,FALSE
91,14,FALSE
10,7,FALSE
3,6,FALSE
73,13,FALSE
28,4,FALSE
19,8,FALSE
25,16,FALSE
34,13,FALSE
27,9,FALSE
82,12,FALSE
47,11,FALSE
2,2,FALSE
25,14,FALSE
114,23,FALSE
27,9,TRUE
244,17,TRUE
60,16,TRUE
10,11,TRUE
95,19,TRUE
191,22,TRUE
11,12,TRUE
269,26,TRUE
161,11,TRUE
6,7,TRUE
324,21,TRUE
181,24,TRUE
181,6,TRUE
47,17,TRUE
43,14,TRUE
86,11,TRUE
89,18,TRUE
103,17,TRUE
51,17,TRUE
250,28,TRUE
240,19,TRUE
307,23,TRUE
445,19,TRUE
21,9,TRUE
114,12,TRUE
173,31,TRUE
19,9,TRUE
