@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.35211268-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
21,12,FALSE
34,13,FALSE
6,6,FALSE
25,16,FALSE
2,2,FALSE
16,8,FALSE
5,5,FALSE
91,5,FALSE
9,4,FALSE
27,11,FALSE
13,4,FALSE
33,17,FALSE
10,7,FALSE
8,4,FALSE
6,6,FALSE
73,12,FALSE
11,4,FALSE
155,29,FALSE
5,3,FALSE
3,4,FALSE
33,5,FALSE
3,5,FALSE
16,4,FALSE
60,16,FALSE
22,13,FALSE
3,6,FALSE
45,11,FALSE
27,9,TRUE
181,24,TRUE
269,26,TRUE
52,17,TRUE
21,9,TRUE
19,9,TRUE
181,6,TRUE
324,21,TRUE
307,23,TRUE
43,14,TRUE
161,11,TRUE
907,20,TRUE
95,19,TRUE
240,19,TRUE
6,7,TRUE
60,16,TRUE
191,22,TRUE
250,28,TRUE
333,18,TRUE
30,18,TRUE
114,12,TRUE
244,17,TRUE
103,17,TRUE
670,27,TRUE
89,20,TRUE
445,19,TRUE
10,11,TRUE
