@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z95.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.92592593-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
23,10,FALSE
34,13,FALSE
9,8,FALSE
45,12,FALSE
60,9,FALSE
20,7,FALSE
14,4,FALSE
36,11,FALSE
26,5,FALSE
32,9,FALSE
79,10,FALSE
149,17,FALSE
32,11,FALSE
103,19,FALSE
3,5,FALSE
72,15,FALSE
13,9,FALSE
73,12,FALSE
112,15,FALSE
11,4,FALSE
34,11,FALSE
29,10,FALSE
2,2,FALSE
12,8,FALSE
31,8,FALSE
16,12,FALSE
16,4,FALSE
33,17,FALSE
26,13,FALSE
102,13,FALSE
10,7,FALSE
42,10,FALSE
61,12,FALSE
290,20,FALSE
4,5,FALSE
324,21,TRUE
181,24,TRUE
244,17,TRUE
10,11,TRUE
181,6,TRUE
43,14,TRUE
250,28,TRUE
30,18,TRUE
51,17,TRUE
173,31,TRUE
89,18,TRUE
445,19,TRUE
333,18,TRUE
269,26,TRUE
670,27,TRUE
21,9,TRUE
19,9,TRUE
6,7,TRUE
60,16,TRUE
11,12,TRUE
907,20,TRUE
191,22,TRUE
52,17,TRUE
142,17,TRUE
47,17,TRUE
27,9,TRUE
252,20,TRUE
307,23,TRUE
161,11,TRUE
103,17,TRUE
50,14,TRUE
18,6,TRUE
89,20,TRUE
114,12,TRUE
86,11,TRUE
