@relation arA-weka.filters.supervised.instance.Resample-B0.0-S1-Z95.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.92592593-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,6,FALSE
36,11,FALSE
54,13,FALSE
25,10,FALSE
121,19,FALSE
64,14,FALSE
112,17,FALSE
131,26,FALSE
9,9,FALSE
3,4,FALSE
58,14,FALSE
15,5,FALSE
10,3,FALSE
23,9,FALSE
2,2,FALSE
10,7,FALSE
14,4,FALSE
530,12,FALSE
26,9,FALSE
26,9,FALSE
45,9,FALSE
94,18,FALSE
33,17,FALSE
28,4,FALSE
46,13,FALSE
15,11,FALSE
115,19,FALSE
75,10,FALSE
102,13,FALSE
5,5,FALSE
42,10,FALSE
34,13,FALSE
54,6,FALSE
7,6,FALSE
51,4,FALSE
307,23,TRUE
240,19,TRUE
11,12,TRUE
50,14,TRUE
250,28,TRUE
21,9,TRUE
86,11,TRUE
95,19,TRUE
252,20,TRUE
445,19,TRUE
324,21,TRUE
244,17,TRUE
103,17,TRUE
670,27,TRUE
181,6,TRUE
10,11,TRUE
89,20,TRUE
181,24,TRUE
89,18,TRUE
269,26,TRUE
191,22,TRUE
142,17,TRUE
114,12,TRUE
6,7,TRUE
60,16,TRUE
907,20,TRUE
27,9,TRUE
52,17,TRUE
333,18,TRUE
173,31,TRUE
161,11,TRUE
30,18,TRUE
43,14,TRUE
18,6,TRUE
47,17,TRUE
