@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.35211268-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,5,FALSE
6,6,FALSE
27,11,FALSE
10,11,FALSE
131,26,FALSE
46,13,FALSE
26,9,FALSE
8,4,FALSE
11,6,FALSE
9,8,FALSE
26,13,FALSE
60,9,FALSE
7,4,FALSE
290,20,FALSE
268,23,FALSE
21,7,FALSE
115,13,FALSE
45,12,FALSE
333,18,TRUE
21,9,TRUE
114,12,TRUE
19,9,TRUE
244,17,TRUE
181,6,TRUE
18,6,TRUE
142,17,TRUE
30,18,TRUE
181,24,TRUE
52,17,TRUE
11,12,TRUE
43,14,TRUE
269,26,TRUE
307,23,TRUE
445,19,TRUE
47,17,TRUE
252,20,TRUE
