@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.35211268-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
73,13,FALSE
117,14,FALSE
21,8,FALSE
103,19,FALSE
4,5,FALSE
14,5,FALSE
7,6,FALSE
3,5,FALSE
13,4,FALSE
50,6,FALSE
58,14,FALSE
21,7,FALSE
6,6,FALSE
29,9,FALSE
42,9,FALSE
71,14,FALSE
52,10,FALSE
27,9,FALSE
27,9,TRUE
161,11,TRUE
103,17,TRUE
89,18,TRUE
445,19,TRUE
30,18,TRUE
52,17,TRUE
10,11,TRUE
307,23,TRUE
19,9,TRUE
670,27,TRUE
21,9,TRUE
18,6,TRUE
240,19,TRUE
142,17,TRUE
114,12,TRUE
269,26,TRUE
60,16,TRUE
