@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.35211268-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
18,9,FALSE
21,5,FALSE
33,17,FALSE
14,4,FALSE
3,6,FALSE
31,8,FALSE
5,5,FALSE
69,9,FALSE
17,7,FALSE
10,6,FALSE
3,5,FALSE
4,6,FALSE
16,12,FALSE
112,6,FALSE
77,16,FALSE
35,7,FALSE
35,13,FALSE
6,5,FALSE
95,19,TRUE
114,12,TRUE
50,14,TRUE
250,28,TRUE
43,14,TRUE
269,26,TRUE
173,31,TRUE
191,22,TRUE
103,17,TRUE
244,17,TRUE
161,11,TRUE
11,12,TRUE
445,19,TRUE
907,20,TRUE
89,18,TRUE
60,16,TRUE
86,11,TRUE
18,6,TRUE
