@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.35211268-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
14,5,FALSE
16,12,FALSE
11,4,FALSE
26,9,FALSE
40,11,FALSE
128,16,FALSE
21,11,FALSE
28,12,FALSE
3,5,FALSE
42,8,FALSE
9,7,FALSE
32,9,FALSE
82,12,FALSE
2,2,FALSE
45,11,FALSE
15,5,FALSE
21,12,FALSE
9,3,FALSE
670,27,TRUE
181,6,TRUE
10,11,TRUE
307,23,TRUE
43,14,TRUE
250,28,TRUE
30,18,TRUE
51,17,TRUE
11,12,TRUE
21,9,TRUE
103,17,TRUE
27,9,TRUE
173,31,TRUE
89,18,TRUE
252,20,TRUE
50,14,TRUE
18,6,TRUE
95,19,TRUE
