@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.35211268-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,2,FALSE
10,6,FALSE
25,10,FALSE
19,8,FALSE
2,2,FALSE
5,3,FALSE
45,9,FALSE
3,2,FALSE
27,9,FALSE
34,11,FALSE
40,11,FALSE
82,12,FALSE
8,6,FALSE
13,4,FALSE
58,14,FALSE
34,13,FALSE
2,2,FALSE
3,4,FALSE
181,24,TRUE
43,14,TRUE
324,21,TRUE
52,17,TRUE
142,17,TRUE
103,17,TRUE
10,11,TRUE
307,23,TRUE
114,12,TRUE
252,20,TRUE
333,18,TRUE
191,22,TRUE
95,19,TRUE
181,6,TRUE
86,11,TRUE
11,12,TRUE
445,19,TRUE
27,9,TRUE
