@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.35211268-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,6,FALSE
34,11,FALSE
17,5,FALSE
14,8,FALSE
32,9,FALSE
32,11,FALSE
33,5,FALSE
91,14,FALSE
16,4,FALSE
37,15,FALSE
82,11,FALSE
75,10,FALSE
7,3,FALSE
56,7,FALSE
2,2,FALSE
3,4,FALSE
70,12,FALSE
18,9,FALSE
307,23,TRUE
252,20,TRUE
269,26,TRUE
333,18,TRUE
89,20,TRUE
114,12,TRUE
51,17,TRUE
27,9,TRUE
161,11,TRUE
142,17,TRUE
95,19,TRUE
244,17,TRUE
30,18,TRUE
60,16,TRUE
11,12,TRUE
18,6,TRUE
19,9,TRUE
670,27,TRUE
