@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.35211268-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,5,FALSE
56,7,FALSE
67,18,FALSE
29,9,FALSE
74,11,FALSE
112,17,FALSE
68,5,FALSE
3,6,FALSE
17,5,FALSE
530,12,FALSE
64,14,FALSE
91,5,FALSE
6,6,FALSE
21,5,FALSE
42,9,FALSE
40,11,FALSE
95,19,FALSE
13,4,FALSE
333,18,TRUE
161,11,TRUE
19,9,TRUE
114,12,TRUE
244,17,TRUE
307,23,TRUE
11,12,TRUE
89,20,TRUE
30,18,TRUE
670,27,TRUE
27,9,TRUE
18,6,TRUE
60,16,TRUE
269,26,TRUE
95,19,TRUE
252,20,TRUE
142,17,TRUE
51,17,TRUE
