@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.35211268-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
112,15,FALSE
8,3,FALSE
31,10,FALSE
40,11,FALSE
9,8,FALSE
23,6,FALSE
58,14,FALSE
9,7,FALSE
149,17,FALSE
69,9,FALSE
8,7,FALSE
14,8,FALSE
42,9,FALSE
22,7,FALSE
27,9,FALSE
91,5,FALSE
54,6,FALSE
16,4,FALSE
244,17,TRUE
333,18,TRUE
47,17,TRUE
269,26,TRUE
252,20,TRUE
181,6,TRUE
30,18,TRUE
11,12,TRUE
52,17,TRUE
307,23,TRUE
19,9,TRUE
21,9,TRUE
142,17,TRUE
18,6,TRUE
445,19,TRUE
43,14,TRUE
181,24,TRUE
114,12,TRUE
