@relation arA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z25.35211268-no-replacement

@attribute total_loc numeric
@attribute unique_operators numeric
@attribute Faultiness {FALSE,TRUE}

@data
23,10,FALSE
60,16,FALSE
6,6,FALSE
4,5,FALSE
285,15,FALSE
146,7,FALSE
26,9,FALSE
20,7,FALSE
9,8,FALSE
69,9,FALSE
3,4,FALSE
29,10,FALSE
76,19,FALSE
13,4,FALSE
16,10,FALSE
4,6,FALSE
3,2,FALSE
58,15,FALSE
244,17,TRUE
252,20,TRUE
89,18,TRUE
51,17,TRUE
269,26,TRUE
95,19,TRUE
191,22,TRUE
181,24,TRUE
60,16,TRUE
11,12,TRUE
18,6,TRUE
47,17,TRUE
114,12,TRUE
103,17,TRUE
670,27,TRUE
907,20,TRUE
250,28,TRUE
6,7,TRUE
